#Tech and invention localisation;;;;;;;;;;;;;;
steel_steamers;Steel Steamers;Steamers en acier;Stahldampfer;;;;;;;;;;;
steel_steamers_desc;Steel Steamers;Steamers en acier;Stahldampfer;;;;;;;;;;;
steam_turbine_ships;Steam Turbine Ships;Bateaux à turbine à vapeur;Dampfturbinenschiffe;;;;;;;;;;;
steam_turbine_ships_desc;Steam Turbine Ships;Bateaux à turbine à vapeur;Dampfturbinenschiffe;;;;;;;;;;;
oil_driven_ships;Oil-Driven Ships;Navires à moteurs;Motorschiffe;;;;;;;;;;;
oil_driven_ships_desc;Oil-Driven Ships;Navires à moteurs;Motorschiffe;;;;;;;;;;;
naval_design_bureaus;Naval Design Bureaus;Bureau d'études navales;Marine-Entwicklungsämter;;;;;;;;;;;
naval_design_bureaus_desc;Naval Design Bureaus;Bureau d'études navales;Marine-Entwicklungsämter;;;;;;;;;;;
fire_control_systems;Fire Control Systems;Systèmes de conduite de tir;Feuerleitsysteme;;;;;;;;;;;
fire_control_systems_desc;Fire Control Systems;Systèmes de conduite de tir;Feuerleitsysteme;;;;;;;;;;;
weapon_platforms;Weapon Platforms;Plates-formes d'armement;Waffenplattform;;;;;;;;;;;
weapon_platforms_desc;Weapon Platforms;Plates-formes d'armement;Waffenplattform;;;;;;;;;;;
main_armament;Main Armament;Armement principal;Hauptbewaffnung;;;;;;;;;;;
main_armament_desc;Main Armament;Armement principal;Hauptbewaffnung;;;;;;;;;;;
advanced_naval_design;Advanced Naval Design;Études navales avancées;Fortschrittliche Marine-Entwicklung;;;;;;;;;;;
advanced_naval_design_desc;Advanced Naval Design;Études navales avancées;Fortschrittliche Marine-Entwicklung;;;;;;;;;;;
modern_naval_design;Modern Naval Design;Technologie navale moderne;Moderne Marine-Entwicklung;;;;;;;;;;;
modern_naval_design_desc;Modern Naval Design;Technologie navale moderne;Moderne Marine-Entwicklung;;;;;;;;;;;
alphabetic_flag_signaling;Alphabetic Flag Signaling;Pavillons de signalisation;Flaggenalphabet;;;;;;;;;;;
alphabetic_flag_signaling_desc;Alphabetic Flag Signaling;Pavillons de signalisation;Flaggenalphabet;;;;;;;;;;;
naval_plans;Naval Plans;Plans de campagne navale;Marinepläne;;;;;;;;;;;
naval_plans_desc;Naval Plans;Plans de campagne navale;Marinepläne;;;;;;;;;;;
naval_statistics;Naval Statistics;Statistiques navales;Marinestatistik;;;;;;;;;;;
naval_statistics_desc;Naval Statistics;Statistiques navales;Marinestatistik;;;;;;;;;;;
naval_logistics;Naval Logistics;Logistique navale;Marinelogistik;;;;;;;;;;;
naval_logistics_desc;Naval Logistics;Logistique navale;Marinelogistik;;;;;;;;;;;
naval_directionism;Naval Directionism;Directivisme naval;Marinedirektionismus;;;;;;;;;;;
naval_directionism_desc;Naval Directionism;Directivisme naval;Marinedirektionismus;;;;;;;;;;;
naval_integration;Naval Integration;Intégration navale;Marineintegration;;;;;;;;;;;
naval_integration_desc;Naval Integration;Intégration navale;Marineintegration;;;;;;;;;;;
the_command_principle;The Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;;;;;;;;;;
the_command_principle_desc;The Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;;;;;;;;;;
naval_professionalism;Naval Professionalism;Professionnalisme;Berufsoffiziere;;;;;;;;;;;
naval_professionalism_desc;Naval Professionalism;Professionnalisme;Berufsoffiziere;;;;;;;;;;;
naval_decision_making;Naval Decision Making;Prise de décision;Marine-Entscheidung;;;;;;;;;;;
naval_decision_making_desc;Naval Decision Making;Prise de décision;Marine-Entscheidung;;;;;;;;;;;
naval_risk_management;Naval Risk Management;Gestion des risques;Marine-Risikomanagement;;;;;;;;;;;
naval_risk_management_desc;Naval Risk Management;Gestion des risques;Marine-Risikomanagement;;;;;;;;;;;
naval_nco_training;Naval NCO Training;École d'officiers mariniers;Marine-Unteroffiziersausbildung ;;;;;;;;;;;
naval_nco_training_desc;Naval NCO Training;École d'officiers mariniers;Marine-Unteroffiziersausbildung ;;;;;;;;;;;
modern_naval_training;Modern Naval Training;Entraînement naval moderne;Moderne Marineausbildung;;;;;;;;;;;
modern_naval_training_desc;Modern Naval Training;Entraînement naval moderne;Moderne Marineausbildung;;;;;;;;;;;
field_fortifications;Field Fortifications;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;
field_fortifications_desc;This was the first fortification using modern material and new engineering techniques. This application give you the possiblity to build a new fortification type.;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;
railroad_transport_groups;Railroad Transport Groups;Groupes de transport ferroviaire;Eisenbahn-Transportgruppen;;;;;;;;;;;
railroad_transport_groups_desc;At this point specialists formed certain groups that services specialized railroad units. These could quickly load and reload trains and service the full movement of army units.;À cette époque, des spécialistes ont formé quelques unités ferroviaires spécialisées. Celles-ci pouvaient charger et décharger les trains rapidement et assurer le déplacement des unités.;Zu diesem Zeitpunkt bildeten Spezialisten gesonderte Servicegruppen für spezialisierte Eisenbahneinheiten. Diese Gruppen konnte Züge schnell be- und entladen.;;;;;;;;;;;
signal_detachments;Signal Detachments;Détachements de transmissions;Signaltrupps;;;;;;;;;;;
signal_detachments_desc;At this point seperate signal detachments were added  to divisions and up vastly increasing their communication.;À cette époque, des détachements de transmissions furent intégrés aux divisions, améliorant ainsi considérablement les communications.;Zu diesem Zeitpunkt wurden Divisionen separate Signaltrupps angefügt, was deren Kommunikationsfähigkeiten enorm steigerte.;;;;;;;;;;;
flexible_firepower;Flexible Firepower;Souplesse de la puissance de feu;Flexible Feuerkraft;;;;;;;;;;;
flexible_firepower_desc;At this point a tactical innovation and development of both weaponry and defensive points allowed the armies to build arching points of fire that flexibly could cover the terrain effectively. This application give you the possiblity to build a new fortification type.;;Zu diesem Zeitpunkt ermöglichte eine taktische Innovation sowie die Entwicklung von Geschützen und Verteidigungsstellungen den Armeen, das Gefechtsgelände effizient mit flexiblen Schussbereichen abzudecken. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;
synchronized_heavy_support;Synchronized Heavy Support;Synchronisation de l'appui lourd;Synchronisierte schwere Feuerunterstützung;;;;;;;;;;;
synchronized_heavy_support_desc;At this point artillery and divisional pieces trained to move the barrage for more flexible battlefield movement of the infantry," but also to optimize the fire and create 'killing zones'.;L'artillerie et les pièces divisionnaires se sont entraînées à effectuer des barrages roulants pour permettre des mouvements d'infanterie plus souples sur le champ de bataille et à optimiser les tirs afin de créer des ""zones létales"". ;Zu diesem Zeitpunkt übten Artillerie- und Divisionsgeschütze die Beschussverlagerung zur Steigerung der Gefechtsflexibilität der Infanterie", aber auch zur Feuerkraftsteigerung und zur Erzeugung von 'Killing Zones'.;;;;;;;;;;;
staff_command_support;Staff Command Support;Soutien d'état-major;Kommandostabsunterstützung;;;;;;;;;;;
staff_command_support_desc;The introduction of working staffs att lower echelon units was a spin off from having an effective and functional General Staff. Soon all units had staffs that supported their leaders.;L'efficacité de l'état-major aux échelons élevés a entraîné son introduction aux échelons inférieurs. Tous les commandants d'unité ont rapidement disposé d'un état-major.;Die Einführung von Stäben in niederrangigen Einheiten war ein Nebeneffekt der Arbeit eines effizienten und funktionalen Generalstabs. Schon bald hatten alle Einheiten Stäbe, die ihre Anführer unterstützten.;;;;;;;;;;;
trench_systems;Trench Systems;Tranchées;Schützengräbensysteme;;;;;;;;;;;
trench_systems_desc;At this point fire power was vastly more powerful than movement and even the front stationed infantry units had to digg in to survival the superior fire power of enemy artillery. Soon lines of deep defensive lines filled sections of the front bringing stalemate to the front. These lines where given the name trenches. This application give you the possiblity to build a new fortification type.;;Zu diesem Zeitpunkt war die Feuerkraft weitaus fortgeschrittener als die Manövertaktik, und so mussten sich selbst Fronteinheiten eingraben, um die überlegene Feuerkraft der feindlichen Artillerie zu überleben. Schon bald waren Teile der Front mit tiefen Verteidigungsgräben durchzogen, was zu einer Pattsituation führte. Diese Verteidigungslinien wurden Schützengräben genannt. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;
gas_attack_capability;Gas Attack Capability;Attaque aux gaz;Gasangriffsfähigkeit;;;;;;;;;;;
gas_attack_capability_desc;By loading artillery ammunition with poisonous gas substance the the killing zones stayed lethal for long periods of time. It also decreased the movement capacity of the defending units and the protective ability of concrete fortifications.;En chargeant les obus d'artillerie avec du gaz empoisonné," les ""zones létales"" le sont restées longtemps après l'arrêt des tirs. Cela a réduit la capacité de mouvement des défenseurs et la valeur protectrice des fortifications en béton.;Durch den Beschuss mit Gasgranaten blieben die Killing Zones über lange Zeiträume hinweg tödlich. Der Gaseinsatz verringerte auch die Beweglichkeit verteidigender Einheiten und reduzierte die Schutzfunktion von Betonbunkern.;;;;;;;;;;;
gas_defense_capability;Gas Defense Capability;Défense contre les gaz;Gasverteidigungsfähigkeit;;;;;;;;;;;
gas_defense_capability_desc;By introducing gasmasks and a set of rules for how to wear the uniform when attacked by gas, and standard operation procedures for movement under gas attacks, the losses and and effects of gas was diminished.;Pour diminuer les pertes et les effets des gaz, on a déployé des masques à gaz, défini des consignes de port de l'uniforme et appliqué des procédures de déplacement lors des attaques aux gaz.;Durch die Einführung von Gasmasken und Verhaltensregeln für Gasangriffe wurden deren Effekte reduziert und die Höhe der Verluste verringert.;;;;;;;;;;;
elastic_defense_system;Elastic Defense System;Défense élastique;Elastisches Verteidigungssystem;;;;;;;;;;;
elastic_defense_system_desc;At this points the trenches grow to formidable systems of trenches with two or even three lines of defenses bolstered with concrete fortifications and machine gun positions. The scene was as captured from the 'Inferno' section of Dante Alighieris 'Divina Comedia'. ;;Zu diesem Zeitpunkt wurden die Schützengräben zu beeindruckenden Grabensystemen ausgebaut, die oft aus zwei oder drei Gräbenreihen bestanden, die zusätzlich mit Betonbunkern und MG-Stellungen verstärkt waren. Die Szene stammt aus dem Abschnitt 'Inferno' von Dante Alighieris 'Divina Comedia'. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;
flexible_counterattacks;Flexible Counterattacks;Contre-attaques flexibles;Flexible Gegenangriffe;;;;;;;;;;;
flexible_counterattacks_desc;After the enemy had gone over the top and his offensive was ebbing this tactics meant preplanned counterattacks against gaps in the enemy line where advance had not been synchronized. These counterattacks could sometimes push back the enemy even further than is original attacking positions. ;;Nachdem sich der Feind übernommen hatte und die Stärke seiner Offensive abebbte, wurde diese Taktik angewandt, um mit im Voraus geplanten Gegenangriffe dort in Lücken in den feindlichen Linien zu schlagen, wo der Feind seinen Vorstoß nicht ausreichend synchronisiert hatte. Mit diesen Gegenangriffen konnte der Feind manchmal noch hinter seine ursprünglichen Angriffsstellungen zurückgedrängt werden.;;;;;;;;;;;
low_echelon_fire_support;Low Echelon Fire Support;Appui d'artillerie d'échelon inférieur;Truppen-Feuerunterstützung;;;;;;;;;;;
low_echelon_fire_support_desc;By introducing divisional artillery and mortars down on battalion level. Units got better firepower much faster which was very important both in offensive and defensive.;Rendu possible en équipant les bataillons avec de l'artillerie divisionnaire et des mortiers. Les unités pouvaient ainsi bénéficier rapidement d'une puissance de feu accrue très utile en défense comme en attaque.;Durch die Einführung von Divisionsartillerie und -mörsern bis auf Batallionsebene erhielten Einheiten viel schneller bessere Feuerkraft, was in Offensive und Defensive gleichermaßen wichtig war.;;;;;;;;;;;
stormtrooper_training;Stormtrooper Training;Constitution de troupes d'assaut;Sturmtruppenausbildung;;;;;;;;;;;
stormtrooper_training_desc;This was a technique of using special units to press a gap in the line and cut of trenches behind this new line. Units used was specially trained for the task.;Cette technique consistait à utiliser des unités spécialisées pour s'infiltrer dans les brèches et isoler les lignes ennemies avancées. Ces unités étaient spécialement formées à cette mission.;Diese Taktik baute auf Sondereinheiten, Lücken in den feindlichen Linien zu schaffen und die Schützengräben von den feindlichen Truppen zu erobern. Für diese Aufgabe wurden Einheiten speziell ausgebildet.;;;;;;;;;;;
tank_experiments;Tank Experiments;Expérimentation des chars d'assaut;Panzerexperimente;;;;;;;;;;;
tank_experiments_desc;The first tank, sometimes called barrel, was blessed with mixed success due to the unreliability of these first steel monsters. However, when they worked they could open up the front whereever they went.;Les premiers chars," parfois surnommés ""barils""", n'ont connu qu'un succès mitigé en raison de leur manque de fiabilité. Cependant, quand ils fonctionnaient, ils pouvaient percer le front en n'importe quel point.;Die ersten Panzer, manchmal einfach als Fässer bezeichnet, hatten aufgrund ihrer Unzuverlässigkeit nur mittelmäßigen Erfolg. Wenn sie aber funktionierten, konnten sie an einer beliebigen Stelle eine Lücke in die Front reißen.;;;;;;;;;;;
tank_exploits;Tank Exploits;Exploitation des chars d'assaut;Panzereffizienz;;;;;;;;;;;
tank_exploits_desc;At this point tanks are more reliable and used in smaller units to break holes in the line where stormtroopers and regular infantry could pour in and fight the enemy.;Les chars sont devenus plus fiables et on les utilise en petites unités pour créer des brèches dans lesquelles les troupes d'assaut et l'infanterie régulière pouvaient s'engouffrer et combattre l'ennemi.;Zu diesem Zeitpunkt sind Panzer zuverlässiger und werden in kleineren Einheiten dazu eingesetzt, Lücken in die gegnerische Front zu reißen, durch die Sturmtruppen und Infanterie dann eindringen und den Feind bekämpfen können.;;;;;;;;;;;
firepower_vs_mobility;Firepower vs Mobility;Puissance de feu contre Mobilité;Feuerkraft contra Mobilität;;;;;;;;;;;
firepower_vs_mobility_desc;After the end of the First World War, the major powers had to re-evaluate their military strategies in light of the brutual lessons learned during the years of inconclusive trench warfare. One major school of thought that emerged focussed on the importance of using massed firepower, principally in the form of artillery, to overwhelm the enemy and literally blast a hole in their lines to facilitate an advance, while another school of thought suggested that the key to victory on the modern battlefield was mobility, so that friendly forces could maneouvre around enemy strongpoints to pursue the attack on more advantageous terms.;;Nach dem Ende des ersten Weltkriegs mussten die Großmächte ihre Militärstrategien angesichts der brutalen Verluste während des jahrelangen ergebnislosen Stellungskriegs neu bewerten. Eine bedeutende Denkrichtung konzentrierte sich darauf, den Feind zur Begünstigung eines Bodenangriffs mit massiver Feuerkraft zu überwältigen, und im wahrsten Sinne des Wortes ein Lücke in seine Linien zu sprengen. Eine andere Denkrichtung sah dagegen die Mobilität als Schlüssel zum Sieg auf dem Schlachtfeld der Moderne an: Dabei sollten die eigenen Truppen feindliche Stützpunkte umgehen, um den Angriff zu günstigeren Bedingungen fortzuführen.;;;;;;;;;;;
grand_battle_plan_vs_superior_firepower;Grand Battle Plan vs Superior Firepower;Grand plan de bataille contre Puissance de feu supérieure;Großer Schlachtplan contra Überlegene Feuerkraft;;;;;;;;;;;
grand_battle_plan_vs_superior_firepower_desc;For those armies that focussed on firepower, another crucial decision revolved around how that firepower was to be utilized. One possibility was to craft intricate and detailed plans that integrated artillery strikes on specific targets timed to end just as the main assault was launched, while another possibility was simply to mass together as much artillery as possible and bombard the enemy until he gave way.;;Für Armeen, die auf Feuerkraft fokussiert waren, stellte sich die Frage, wie diese Feuerkraft eingesetzt werden sollte. Eine Möglichkeit war die Erstellung komplizierter und detaillierter Pläne, die beinhalteten, dass Artillerieschläge auf bestimmte Ziele zeitlich so abgestimmt wurden, dass sie kurz vor dem Beginn des eigentlichen Hauptangriffs endeten. Eine andere Möglichkeit war die Ansammlung so vieler Geschütze wie möglich und die Bombardierung des Feindes bis zu dessen Kapitulation.;;;;;;;;;;;
human_wave_vs_spearhead;Human Wave vs Spearhead;Vague humaine contre Fer de lance;Massenangriffe contra Angriffsspitzen;;;;;;;;;;;
human_wave_vs_spearhead_desc;For those armies that focussed on mobility, it was important to decide how precisely the army was to be mobile. One option was to use standard infantry forces, and to overwhelm the enemy when contact was made, while another option was to focus on specialized spearhead units, often with a mechanized component, that were best suited for mobility and could quickly exploit weaknesses in the enemy line.;;Für Armeen, die auf Mobilität fokussiert waren, spielte die Entscheidung, wie genau die eigenen Truppen mobil sein sollten, eine große Rolle. Eine Option bestand darin, normale Infanterietruppen einzusetzen, und den Feind bei Kontakt mit schierer Masse zu überwältigen. Eine andere Option konzentrierte sich auf spezialisierte Voraustruppen, zu denen oft auch mechanisierte Einheiten gehörten, die sehr mobil waren und Schwächen in den feindlichen Linien schnell ausnutzen konnten.;;;;;;;;;;;
