#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
EVTNAME999000;National Debate: Trade Policy;;;;;;;;;;;;;
EVTNAME44306;Lord Durham's Report;;;;;;;;;;;;;
EVTDESC44306;Lord Durham has returned from his mission to investigate the causes of the rebellion in Upper and Lower Canada with recommendations to the British crown-- namely that the two colonies be united under a single responsible government through an Act of Union. He fears that, if we do not, we may be facing further rebellion just as was faced in America. Indeed, it is entirely possible the Canadian radicals could attract support from the Americans if they are not appeased.;;;;;;;;;;;;;
EVTNAME44310;The Charlottetown Conference;;;;;;;;;;;;;
EVTDESC44310;A gathering of governors from our Maritime colonies in North America has also been attended by governors from Canada. According to reports, they are attempting to organize a larger confederation of the colonies with an eye towards eventual self-government. We would like to see the North American colonies be more self-reliant, so it may be in our best interest to allow this union.;;;;;;;;;;;;;
EVTNAME44315;The Canadian Dominion;;;;;;;;;;;;;
EVTDESC44315;The colonial government of Canada has officially requested that the crown permit them self-governance. This will see the colony better able to protect itself without military support, and considering their united stance it's entirely possible that should we refuse we will see renewed rebellion there.;;;;;;;;;;;;;
EVTNAME44316;The Dominion of Quebec;;;;;;;;;;;;;
EVTDESC44316;The colonial government of Quebec has officially requested that the crown permit them self-governance. This will see the colony better able to protect itself without military support, and considering their united stance it's entirely possible that should we refuse we will see renewed rebellion there.;;;;;;;;;;;;;
EVTNAME44317;The Maritime Dominion;;;;;;;;;;;;;
EVTDESC44317;The colonial governments of the Maritimes have officially requested that the crown permit them self-governance. This will see the colonies better able to protect themselves without military support, and considering their united stance it's entirely possible that should we refuse we will see rebellion there.;;;;;;;;;;;;;
EVTNAME44318;The Dominion of British Columbia;;;;;;;;;;;;;
EVTDESC44318;The colonial government of British Columbia has officially requested that the crown permit them self-governance. This will see the colony better able to protect itself without military support, and considering their united stance it's entirely possible that should we refuse we will see rebellion there.;;;;;;;;;;;;;
EVTNAME44320;The Rupert's Land Act of $YEAR$;;;;;;;;;;;;;
EVTDESC44320;A bill has been passing through the British Parliament which would see the entirety of Rupert's Land-- all North American colonial territory between British Columbia and Ontario-- being given offered to the Canadian dominion. Currently the land is administered by the Hudson's Bay Company, and thus the Canadian government would be required to purchase it. Should they choose to do so, it would strengthen our ally greatly and relieve our overextended colonial holdings.;;;;;;;;;;;;;
EVTDESC44321;$FROMCOUNTRY$ has passed an act which would see the Canadian government offered control over all of Rupert's Land-- essentially all $FROMCOUNTRY_ADJ$ territory in North America east of British Columbia. We would need to purchase the land from the Hudson's Bay Company at no small expense, though it would be one of the largest land purchases in history.;;;;;;;;;;;;;
EVTNAME44322;The Rupert's Land Act Fails!;;;;;;;;;;;;;
EVTDESC44322;A British act which would have seen us offered the rights to purchase all of Rupert's Land from the Hudson's Bay Company has been defeated. Canadian dreams of uniting the continent from the Atlantic to the Pacific have been dashed in one fell swoop! Citizens in $CAPITAL$ are outraged at this betrayal.;;;;;;;;;;;;;
EVTNAME44325;$FROMCOUNTRY$ Asks To Join Confederation;;;;;;;;;;;;;
EVTDESC44325;Relations with $FROMCOUNTRY$ are friendly, and thus the dream of a larger Canadian confederation has resurfaced. Delegates from $FROMCOUNTRY$ have made the journey to $CAPITAL$ with the goal of negotiating terms of joining our nation.;;;;;;;;;;;;;
EVTNAME44339;The Northwest Territories;;;;;;;;;;;;;
EVTDESC44339;The land north of the 60th parallel is inhospitable to settlers, but there is a growing concern that should the Canadian government not move to fully claim the territory another power will do so. It will take considerable political capital to convince the other world powers of Canadian dominion in the north, but many feel we must make the effort... and considering there are reports of gold in the Yukon it might be wise to do so.;;;;;;;;;;;;;
EVTNAME44351;The British Columbian Proposal;;;;;;;;;;;;;
EVTDESC44351;Representatives from British Columbia have met with Canadian delegates in $CAPITAL$ to discuss terms of their joining confederation. The only thing that appears to interest them is the building of a national railway linking the Pacific and the Atlantic. Without it, they say, the nation is too divided and they are more connected with other regions along the Pacific coast.;;;;;;;;;;;;;
EVTNAME44355;First Stage of the CNR;;;;;;;;;;;;;
EVTDESC44355;The first stage of the Canadian National Railway, linking Winnipeg to the Atlantic Coast, has been completed. Now work must begin on the second stage, which will be considerably more difficult.;;;;;;;;;;;;;
EVTNAME44356;Second Stage of the CNR;;;;;;;;;;;;;
EVTDESC44356;The second stage of the Canadian National Railway, linking Calgary to the Atlantic Coast, has been completed. Now work must begin on the last stage, which will be the longest and most difficult yet as it requires creating a pass through the Rocky Mountains themselves.;;;;;;;;;;;;;
EVTNAME44357;The CNR Completed!;;;;;;;;;;;;;
EVTDESC44357;After a massive effort expended to create a pass through the Rocky Mountains, the Canadian National Railway has been completed! A single railway now links the Pacific coast to the Atlantic. Crowds have gathered in $CAPITAL$ to celebrate the first locomotive being sent to make the complete journey!;;;;;;;;;;;;;
EVTNAME44805;Antonio López de Santa Anna;;;;;;;;;;;;;
EVTDESC44805;A general and war hero of Mexican independence, Santa Anna was elected President in 1833. After deposing his liberal vice-president, Santa Anna abrogated the 1826 Constitution and took control of the country as a conservative dictator with both church and military backing. Many Mexican states objected to this centralization of power, and with the rebellion of Tejas to the north the entire country seems to be in a state of chaos.;;;;;;;;;;;;;
EVTNAME44810;Rebellion in $STATENAME$;;;;;;;;;;;;;
EVTDESC44810;Malcontents in $STATENAME$ have risen up in defiance of the government, demanding a return to democratic rule!;;;;;;;;;;;;;
EVTNAME44815;Texas Recaptured!;;;;;;;;;;;;;
EVTDESC44815;The rebel state of Tejas has been recaptured. A glorious victory for Mexico, and a blow against the malcontents who seek to spread dissension and discord!;;;;;;;;;;;;;
EVTNAME44820;Republic of the Rio Grande;;;;;;;;;;;;;
EVTDESC44820;Inspired by the success of the Tejas rebellion, liberal malcontents in the provinces along the Rio Grande have risen up and declared their independence from Mexico.;;;;;;;;;;;;;
EVTNAME44821;The Yucatan Republic;;;;;;;;;;;;;
EVTDESC44821;Angered by the abrogation of the 1824 Constitution and the centralization of government power in Mexico City, liberals in the Yucatan have declared their independence.;;;;;;;;;;;;;
EVTNAME44822;Join the United Provinces?;;;;;;;;;;;;;
EVTDESC44822;Eventually, the Mexican government will come after our country and seek to re-incorporate it into the federation. If we are to survive, joining the United Provinces of Central America may be our only hope. Shall we make the request?;;;;;;;;;;;;;
EVTNAME44825;The Treaty of Guadalupe Hidalgo;;;;;;;;;;;;;
EVTDESC44825;With our capital under American control, it seems we have little choice but to negotiate. The Americans have offered us a deal: the normalization of relations, the forgiveness of our debt and the payment of a great deal of money... all in exchange for a cession of all the northern territories currently claimed by their country. If we refuse, it may mean many years more of war for us until these Americans get what they want.;;;;;;;;;;;;;
EVTNAME44826;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;;
EVTDESC44826;$FROMCOUNTRY$ has signed the Treaty of Guadalupe Hidalgo, ceding all American-claimed territory to our control. For now, the relations between our two countries can return to normal.;;;;;;;;;;;;;
EVTNAME44827;$FROMCOUNTRY$ Has Refused;;;;;;;;;;;;;
EVTDESC44827;Despite having them over the figurative barrel, the $FROMCOUNTRY_ADJ$ government has refused to capitulate to our demands. So much the worse for them.;;;;;;;;;;;;;
EVTNAME44830;Execution of Emperor Maximilian;;;;;;;;;;;;;
EVTDESC44830;Emperor Maximilian has never enjoyed popular support in Mexico, and now that insurgents led by Benito Juárez have captured him it seems his reign has come to an end. Court-martialed and executed by a firing squad, the new republic was declared only days after his death. Benito Juárez has assumed the role of President of Mexico.;;;;;;;;;;;;;
EVTNAME44835;The Plan of Tuxtepec;;;;;;;;;;;;;
EVTDESC44835;Porfirio Díaz, General of Mexico and considered a hero by some, has overthrown the democratic government of Mexico in a military coup. Planned in secret with several military officers and announced in Oaxaca, it has disavowed the presidency of Sebastián Lerdo de Tejada and installed Diaz as a military-backed dictator.;;;;;;;;;;;;;
EVTNAME45102;La Trinitaria;;;;;;;;;;;;;
EVTDESC45102;Juan Pablo Duarte has founded a secret society called 'La Trinitaria', seeking complete independence of Santo Domingo from Haiti and other foreign powers. Many Caribenos are calling the man a visionary, and his ideas are gaining great popularity in eastern Hispaniola.;;;;;;;;;;;;;
EVTNAME46303;War of the Farrapos;;;;;;;;;;;;;
EVTDESC46303;Porto Alegre is under Brazilian control once again. The gauchos, however, have promised to continue their rebellion against what they consider unfair rule from the throne. It may prove difficult in the coming years to keep the region calm.;;;;;;;;;;;;;
EVTNAME46304;Solano's Ambition;;;;;;;;;;;;;
EVTDESC46304;The dictator of Paraguay, Solano Lopez, has turned his eye towards Brazilian lands to the southeast. Direct access to the Atlantic Ocean would be of great benefit to the country, rather than relying on Uruguayan permission to use the river-- permission which might not always be forthcoming, thanks to Brazilian interference. Perhaps it is time to flex Paraguay's muscle and establish an empire of our own?;;;;;;;;;;;;;
EVTNAME46605;The Argentine Confederation;;;;;;;;;;;;;
EVTDESC46605;Unrest is stirring against the Rosas dictatorship in Argentina, with liberals demanding a constitution and a trasition to democratic rule. Justo José de Urquiza, the governor of Entre Rios, has approached the $COUNTRY_ADJ$ government and asked us to support an uprising should Rosas refuse the liberal demands.;;;;;;;;;;;;;
EVTNAME46610;The Constitutional Demand;;;;;;;;;;;;;
EVTDESC46610;General Justo José de Urquiza, the governor of Entre Rios, has turned against the Rosas government and demanded that it submit to liberal demands for a new constitution. There are hints that neighboring governments might support Urquiza, and that should he rise up in rebellion against us they will intervene on his behalf.;;;;;;;;;;;;;
EVTNAME46611;The Argentine Constitution of $YEAR$;;;;;;;;;;;;;
EVTDESC46611;With Rosas unable to defeat the Entre Rios rebellion, he has been forced to flee Argentina and General Urquiza has assumed temporary control of the government. Meeting with liberals in Santa Fe, they have drawn up a new constitution which has created an Argentine Republic. The Buenos Aires province is displeased and vows to resist,but the wind of change is clear.;;;;;;;;;;;;;
