EVTDESC123100;The struggle between Burgundy and Bohemia for dominance over the remains of the Holy Roman Empire and the German nations still rages on. But now, in the year $YEAR$, Germans are finally rising to face their oppressors. Representatives of all German principalities are meeting in $CAPITAL$ to hold a council challenging the status quo. Furthermore, they are demonstrating the popular desire for increased political and social freedom, democracy, and national unity within liberal principles.;La lutte entre la Bourgogne et la Bohémie pour le control des restes du Saint Empire Romain et des nations allemandes continue. Mais aujourd'hui, en l'an $YEARS$, les allemands se réunissent enfin pour faire face à leurs oppresseurs. Des représentants de toutes les principautés allemandes se rendent à $CAPITALS$ pour siéger au sein du premier parlement allemand, défiant le statut quo. Ils revendiquent également un soutien populaire pour davantage de libertés politiques et sociales et pour l'unité de la nation guidée par des principes libéraux;Der Kampf zwischen Burgund und Böhmen um die Vorherrschaft über die Überreste des Heiligen Römischen Reiches und der deutschen Staaten tobt noch. Aber jetzt, im Jahr $YEAR$, begehren die Deutschen schließlich auf gegen ihre Unterdrücker. Vertreter aller deutschen Fürstentümer sind in $CAPITAL$ zu einer Sitzung zusammengekommen um den Status quo zu überwinden. Darüber hinaus demonstrieren sie den Wunsch nach einer verstärkten politischen und sozialen Freiheit, Demokratie und nationaler Einheit innerhalb von liberalen Prinzipien.;;;;;;;;;;;x,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC123101;The German Assembly has offered the crown of a new German Empire to us! Three Hurrahs for Free Germany!;Le Parlement Allemand nous offre la couronne d'un nouvel empire allemand! Trois hourras pour l'Allemagne Libre!;Der deutsche Rat hat uns die Krone einen neuen Deutschen Reiches angeboten! Drei Hurras für ein Freies Deutschland!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC123102;After centuries we can finally  shake off the yoke of foreign empires over German lands.  $MONARCHTITLE$, what do you order?;Après des siècles sous la domination d'empires étrangers, nous avons enfin une occasion de nous libérer. $MONARCHTITLE$, qu'ordonnez-vous?;Nach Jahrhunderten können wir endlich das Joch ausländischer Imperien über die deutschen Lande abschütteln. $MONARCHTITLE$, was verfügt ihr?;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC123104;$MONARCHTITLE$, the German fools believe they can unite in a nation of their own, under the ridiculous motto of "Liberty, Equality, Fraternity". Don't they know Germany is only a geographic expression?;$MONARCHTITLE$, les idiots romantiques allemands pensent pouvoir s'unir en une nation, sous la ridicule devise "Liberté, Egalité, Fraternité". Ignorent ils que l'Allemagne n'est qu'une expression géographique?;$MONARCHTITLE$, die deutschen Narren glauben sie könnten eine Nation aller Deutschen, unter dem lächerlichen Motto "Freiheit, Gleichheit, Brüderlichkeit" gründen. Wissen sie denn nicht, das Deutschland nur ein geographischer Ausdruck ist?;;;;;;;;;;x;,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC123106;Following the aspirations of the First German Council, representatives of the free German states are meeting in $CAPITAL$ to decide on the course to take. Rumours has it that they are the verge of deciding to offer the crown of a German Empire to the dynasty of a leading German state...;Continuant les espoirs soulevés par le Premier Parlement Allemand, des représentants des états allemands libres se réunissent à $CAPITAL$ pour décider des actions à venir. Les rumeurs veulent qu'ils soient sur le point de décider de la dynastie à laquelle proposer la couronne d'un nouvel empire allemand...;Im Anschluss an die Bestrebungen des Ersten Deutschen Rates, sind die Vertreter der freien deutschen Staaten in $CAPITAL$ zusammengekommen, um zu bestimmen welchen Weg man nehmen soll. Gerüchteweise heist es, dass sie kurz vor der Entscheidung stehen, die Krone eines neuen Deutschen Reiches der Dynastie eines führenden deutschen Staates anzubieten ...;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC124100;$MONARCHTITLE$, we have grave news for the stability of Europe: the King of Aragon has just been proclaimed king of a unified Aragon-Italy kingdom and moved his capital to Rome. His imperial fantasies are upsetting the balance of Europe, and his new court in Rome might even overshadow our own!;$MONARCHTITLE$, nous avons des nouvelles préoccupantes: le roi d'Aragon vient de se faire proclamer roi d'un royaume unifié d'Aragon et d'Italie et déplace sa capitale à Rome! Ses fantasmes impériaux menacent l'équilibre des pouvoirs, et sa nouvelle cour romaine pourrait même faire de l'ombre à la notre!;$MONARCHTITLE$, wir haben schlechte Neuigkeiten für Europas Stabilität: Der König von Aragon wurde eben zum König eines vereinten Königreiches von Aragon-Italien gekrönt, und er hat seine Hauptstadt nach Rom verlegt. Seine imperialen Fanatasien gefährden die Machtbalance Europas, und sein neuer Hof in Rom könnte sogar unseren eigenen in den Schatten stellen!;;;;;;;;;;x;,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC125100;As the Ottoman Empire grew in size and strength, Ottoman rulers beginning with Mehmet II began to claim caliphal authority. Their claim was strengthened when the Ottoman Empire defeated the Mamluk Sultanate in 1517 and took control of most Arab lands. The last Abbasid Caliph at Cairo, al-Mutawakkil III, was taken into custody and was transported to Istanbul, where he surrendered the Caliphate to Selim I.;A mesure que l'empire ottoman grandissait en taille et puissance, les souverains ottomans commencèrent à prétendre à l'autorité califale. Leurs prétentions furent consolidés quand l'empire ottoman vaincu les Mamluks en 1517 et prit le contrôle des terres arabes. Le dernier calife abbasside au Caire, al-Mutawakkil III, fut fait prisonnier et emmené à Istanbul, où il renonça à son titre au profit de Selim I.;As the Ottoman Empire grew in size and strength, Ottoman rulers beginning with Mehmet II began to claim caliphal authority. Their claim was strengthened when the Ottoman Empire defeated the Mamluk Sultanate in 1517 and took control of most Arab lands. The last Abbasid Caliph at Cairo, al-Mutawakkil III, was taken into custody and was transported to Istanbul, where he surrendered the Caliphate to Selim I.;;;;;;;;;;x;,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC125101;$MONARCHTITLE$, Arabian fools are contesting your divine right to be the successor of Prophet Muhammad. It is forbidden for Muslims to have two Amirs for this would cause differences in their affairs and concepts, their unity would be divided and disputes would break out amongst them. The Sunnah would then be abandoned, the bida'a would spread and Fitna would grow, and that is in no one's interests. We should crush those daredevils!;$MONARCHTITLE$, les illuminés arabes revendiquent votre titre de successeur du prophète Mahomet, la paix soit avec lui. Il est pourtant interdit aux musulmans d'avoir deux amîrs, car cela causerait des différences dans leurs concepts, l'unité du monde musulman serait brisée et ils se tourneraient les uns contre les autres. Mettons y un terme en écrasant ces illuminés!;$MONARCHTITLE$, Arabian fools are contesting your divine right to be the successor of Prophet Muhammad. It is forbidden for Muslims to have two Amirs for this would cause differences in their affairs and concepts, their unity would be divided and disputes would break out amongst them. The Sunnah would then be abandoned, the bida'a would spread and Fitna would grow, and that is in no one's interests. We should crush those daredevils!;;;;;;;;;;x;,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC125102;We have failed in our quest to subdue the Bedouins and reclaim the Holy Cities of Islam. The title of Khalifa is lost forever.;Nous avons échoué dans notre quête de soumettre les bédouins et reprendre les villes saintes de l'Islam. Le titre de Calife est perdu à jamais.;We have failed in our quest to subdue the Bedouins and reclaim the Holy Cities of Islam. The title of Khalifa is lost forever.;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC125103;We have confirmed our claim to the title of the Protector of the Holy Cities. We shall hold this privilege forever!;Nous avons défendu notre droit au titre de protecteur des villes saintes! Nous garderons ce privilège à jamais désormais.;We have confirmed our claim to the title of the Protector of the Holy Cities. We shall hold this privilege forever!;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC126100;During the civil war between the Emperor and nobles, warlord Mikael Sehul declared that the Oromo branch of the Solomonic dynasty is the only and true and shall rule Ethiopia. The Oromo people all over Abyssinia, who have been recently persecuted by the Amhara rulers, now finally rise in their quest for independence and freedom...;Pendant la guerre civile entre l'empereur et la noblesse, le chef de guerre Mikael Sehul avait déclaré que la branche oromo de la dynastie salomique est la seule a être légitime pour diriger l'Ethiopie. Les peuples oromos à travers l'Abyssinie, jusqu'à peu persécuté par les dirigeants Amhara, se soulèvent enfin dans leur quête pour l'indépendance!;During the civil war between the Emperor and nobles, warlord Mikael Sehul declared that the Oromo branch of the Solomonic dynasty is the only and true and shall rule Ethiopia. The Oromo people all over Abyssinia, who have been recently persecuted by the Amhara rulers, now finally rise in their quest for independence and freedom...;;;;;;;;;;x;,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC222100;Now that the Ottomans look weak, the nationalist Greeks gained enough support in their Parliament to demand true independence based on the Treaty of Patras signed in 1827 by general Zimisces, Doge Visconti and emissaries of the Spanish Empire, Crown of Aragon and Dual Monarchy of France and England. What should we do?;Maintenant que les Ottomans sont faibles, les grecques nationalistes ont assez de soutient dans leur parlement pour nous demander une vrai indépendance, comme promise par le traité de Patras de 1827 signé entre Venise et la Grèce. Que devrions nous faire?;Now that the Ottomans look weak, the nationalist Greeks gained enough support in their Parliament to demand true independence based on the Treaty of Patras signed in 1827 by general Zimisces, Doge Visconti and emissaries of the Spanish Empire, Crown of Aragon and Dual Monarchy of France and England. What should we do?;;;;;;;;;;x;,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC222101;The Greeks have demanded independence from Venice but the Most Serene Republic refused, even though they signed the Treaty of Patras giving Greece the right to request it.;Les grecs ont demandé leur indépendance à Venise, mais la Sérénissime a refusé, en contradiction avec le traité de Patras qu'ils avaient pourtant signé!;The Greeks have demanded independence from Venice but the Most Serene Republic refused, even though they signed the Treaty of Patras giving Greece the right to request it.;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC222102;After 400 years, our position in the Imperial City of Istanbul has become too dangerous for government to stay there. We have to flee, my lord.;Après quatre siècles, notre situation dans la ville impériale d'Istanbul est devenue trop précaire pour que le gouvernement puisse y rester. Nous devons partir…;After 400 years, our position in the Imperial City of Istanbul has become too dangerous for government to stay there. We have to flee, my lord.;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC46408;The doors of the Palacio de las Garzas are finally opening. Today, the emissaries of all federal subjects of Gran Colombia finally came to the decision…but what will it be? Will the independentists triumph?;Les portes du parlement s'ouvrent enfin. Aujourd'hui, les émissaires des états fédéraux de Grande Colombie ont enfin pris une décision… Mais qu'est ce? Les indépendantistes ont-ils triomphés?;The doors to the Parliament are finally opening. Today, the emissars of all federal subjects of Gran Colombia finally came to the decision…but what will it be? Will the independentists triumph?;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC46409;After much deliberation, common ground was found and a new Constitution has been drafted, promising both liberty and unity to all citizens of Gran Colombia. It seems like the republic will endure, with the consent of its people!;Après de long débats, un terrain d'entente a été trouvé et une nouvelle constitution écrite, promettant la liberté et l'unité à tous les citoyens de Grande Colombie. Il semblerait que la république survivra, avec le consentement du peuple!;After much deliberation, common ground was found and a new Constitution has been drafted, promising both liberty and unity to all citizens of Gran Columbia. It seems like the republic will endure, with the consent of its people!;;;;;;;;;;x;,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC46410;Mutual distrust and resistance within the member states has foiled the attempt at crafting a common constitution. The representatives of Quito, Arequipa, Santandera, Castilla and Essequibo have reaffirmed their independence and stormed out of the Congress. We can accept the result and solidify our regime north of the Andagoya Isthmus, or reject it, establish a dictatorship and forcibly unify Gran Colombia.;Les conflits entre les états membres ont fait échouer la tentative d'écriture d'une constitution commune. Les délégués du Pérou, de l'Equateur, de Santandera, du Venezuela et de Guyane ont réaffirmé leurs indépendance et claqué la porte du congrès. Nous pouvons accepter le résultat et solidifier notre république au nord de l'isthme de Panama, ou le rejeter, établir une dictature et maintenir la Grande Colombie par la force.;Mutual distrust and resistance within the member states has foiled the attempt at crafting a common constitution. The representatives of Peru, Ecuador, Santandera, Venezuela and Guyana have reaffirmed their independence and stormed out of the Congress. We can accept the result and solidify our regime north of the Panama Isthmus, or reject it, establish a dictatorship and forcibly unify Gran Columbia.;;;;;;;;;;x;,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC46411;Despite the death of the 'Father of the Revolution', Simón Bolívar in 1830, his followers lead by Francisco de Miranda and Juan Manuel Santos continued fighting the Spanish colonial government and eventually banished the Spanish from the New World. But the Bolívar's dream of united Gran Colombia soon deteriorated into disputes over the distribution of powers. The self-declared provisional president de Miranda called representatives of all important factions to Andagoya, in one last desperate try to safe the unity of the newborn republic. Will he succeed? ;"Malgré la débâcle militaire à la Havane en 1835"","" le traité de Santiago de Cuba qui suivit garanti l'indépendance des nations de l'""""""""Alliance colombienne"""""""". En violation du traité"", le Mexique, puissance dominante de l'alliance depuis la mort de Simon Bolivar et seul pays dont l'indépendance était reconnue avant la guerre, pris le contrôle total des autres états et établi la nation de Grande Colombie. Alors que la révolte gronde dans les autres états,"" le Président a appelé un congrès visant à établir une constitution nationale. Réussira-il?""""";"Despite the disastrous Battle of Havana in 1835"", the subsequent Treaty of Santiago de Cuba secured the independence of the nations of the 'Columbian Alliance'. Disregarding the legal independence of the other member states, Mexico, the dominant power within the Alliance following the death of Simon Bolivar (and the only state that was internationally recognized as independent before the treaty, seized total control, annexed the other states and established the nation of Gran Columbia. As resentment burns within the other states, the President has called a Congress with a view to establishing a National Constitution. Will it succeed?";;;;;;;;;;x;,,,,,,,;;;;;;;;;;;;;;;
EVTDESC46412;After days of debates, the representatives of the various provinces have been drawn together by their common desire for full sovereignty. Talks of a common constitution and state have collapsed. We can accept this, or establish a Dictatorship and enforce our rule.;Après des jours de débats, les représentants des différents états sont d'accord sur leur désir commun d'indépendance complète. Les projets de constitution et république communes se sont effondrés. Nous pouvons l'accepter, ou instaurer une dictature et maintenir l'unité du pays par la force.;After days of debates, the representatives of the various States have been drawn together by their common desire for full sovereignty. Talks of a common constitution and state have collapsed. We can accept this, or establish a Dictatorship and enforce our rule.;;;;;;;;;;x;,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
