#Event localisation;;;;;;;;;;;;;;
22260.D;The Mauretanians have asked to be granted a special status as an autonomous dominion within the empire.;;;;;;;;;;;;;
22260.A;This can only be good for the empire.;;;;;;;;;;;;;
22260.B;No, they shall remain under our direct control;;;;;;;;;;;;;
22260.C;Onwards to Mauretania!;;;;;;;;;;;;;
22261.T;The Numidian Dominion;;;;;;;;;;;;;
22261.D;The Numidians have asked to be granted a special status as an autonomous dominion within the empire.;;;;;;;;;;;;;
22261.A;This can only be good for the empire.;;;;;;;;;;;;;
22261.B;No, they shall remain under our direct control;;;;;;;;;;;;;
22261.C;Onwards to Numidia!;;;;;;;;;;;;;
44345.T;Region integrated in Yakutia!;;;;;;;;;;;;;
44345.D;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Yakutian colony;;;;;;;;;;;;;
44345.A;An excellent development!;;;;;;;;;;;;;
ARC0.T;Arcadian Conference;;;;;;;;;;;;;
ARC0.D;No one should see this.;;;;;;;;;;;;;
333440.A;Support the unification;;;;;;;;;;;;;
333440.B;Demand additional conditions;;;;;;;;;;;;;
333440.C;Oppose the idea of panarcadianism;;;;;;;;;;;;;
ARC1.T;Vinlanders accept!;;;;;;;;;;;;;
ARC1.D;After long debates, the people of Vinland have embraced the idea of united Arcadia with their minds and their hearts.;;;;;;;;;;;;;
333441.A;Hurray for Vinland;;;;;;;;;;;;;
ARC2.T;Vinlanders demand further concessions;;;;;;;;;;;;;
ARC2.D;After long debates, the people of Vinland have returned with demands on reforming our government that need to be fulfilled before they submit to the Arcadian rule.;;;;;;;;;;;;;
333442.A;Bow to their demands;;;;;;;;;;;;;
333442.B;Turn them down;;;;;;;;;;;;;
ARC3.T;Vinlanders oppose the idea of Pan-Arcadianism;;;;;;;;;;;;;
ARC3.D;After long debates, the people of Vinland have decided to oppose the idea of united Arcadia and are now ready to actively fight against our cause in the name of independence.;;;;;;;;;;;;;
333443.A;Curse the Northerners!;;;;;;;;;;;;;
ARC4.T;Arcadian Conference;;;;;;;;;;;;;
ARC4.D;No one should see this.;;;;;;;;;;;;;
333444.A;Support the unification;;;;;;;;;;;;;
333444.B;Demand additional conditions;;;;;;;;;;;;;
333444.C;Oppose the idea of panarcadianism;;;;;;;;;;;;;
ARC5.T;Septimans accept!;;;;;;;;;;;;;
ARC5.D;After long debates, the people of Belgica have embraced the idea of united Arcadia with their minds and their hearts.;;;;;;;;;;;;;
333445.A;Hurray for New Burgundy;;;;;;;;;;;;;
ARC6.T;Septimans demand further concessions;;;;;;;;;;;;;
ARC6.D;After long debates, the people of Belgica have returned with demands on reforming our government that need to be fulfilled before they submit to the Arcadian rule.;;;;;;;;;;;;;
333446.A;Bow to their demands;;;;;;;;;;;;;
333446.B;Turn them down;;;;;;;;;;;;;
ARC7.T;Septimans oppose the idea of Pan-Arcadianism;;;;;;;;;;;;;
ARC7.D;After long debates, the people of Belgica have decided to oppose the idea of united Arcadia and are now ready to actively fight against our cause in the name of independence.;;;;;;;;;;;;;
333447.A;Curse the Septimans!;;;;;;;;;;;;;
ARC8.T;Arcadian Conference;;;;;;;;;;;;;
ARC8.D;No one should see this.;;;;;;;;;;;;;
333448.A;Support the unification;;;;;;;;;;;;;
333448.B;Demand additional conditions;;;;;;;;;;;;;
333448.C;Oppose the idea of panarcadianism;;;;;;;;;;;;;
ARC9.T;Plantagenians accept!;;;;;;;;;;;;;
ARC9.D;After long debates, the people of Plantagenia have embraced the idea of united Arcadia with their minds and their hearts.;;;;;;;;;;;;;
333449.A;Hurray for Plantagenia;;;;;;;;;;;;;
ARC10.T;Plantagenians demand further concessions;;;;;;;;;;;;;
ARC10.D;After long debates, the people of Plantagenia have returned with demands on reforming our government that need to be fulfilled before they submit to the Arcadian rule.;;;;;;;;;;;;;
333450.A;Bow to their demands;;;;;;;;;;;;;
333450.B;Turn them down;;;;;;;;;;;;;
ARC11.T;Plantagenians oppose the idea of Pan-Arcadianism;;;;;;;;;;;;;
ARC11.D;After long debates, the people of Plantagenia have decided to oppose the idea of united Arcadia and are now ready to actively fight against our cause in the name of independence.;;;;;;;;;;;;;
333451.A;Curse the Southerners!;;;;;;;;;;;;;
ARC12.T;The Land of the Free;;;;;;;;;;;;;
ARC12.D;Since the end of the colonial rule, Arcadia has been a place of constant rivalry and warfare. Immigrants hoping to flee from the war-torn Europe arrived here only to find more violence and bloodshed. But now it is possible that this era is over. Pan-Arcadianism, the idea of united Arcadia, idea that has been something only avid Romantics have dreamt of...maybe this dream of freedom and unity can actually see reality?;;;;;;;;;;;;;
333452.A;A new star arises!;;;;;;;;;;;;;
ARC13.T;New Capital?;;;;;;;;;;;;;
ARC13.D;With the discussion over a new capital of Arcadia being now taken to an official level, two actual options have arisen for the construction of Tripolis, symbolical soul of the young union. Cap Valois, on the Atlantic Coast with the advantage of strategic position, but deep in Septiman territory and Nye Nidaros, territory originally contested by all the three nations in the heart of the continent...but far from urban important centers.;;;;;;;;;;;;;
333453.A;Cap Valois is the perfect spot;;;;;;;;;;;;;
333453.B;The capital shall be the heart of the country;;;;;;;;;;;;;
333453.C;We already have a capital...;;;;;;;;;;;;;
ARC14.T;The Arc of Unity;;;;;;;;;;;;;
ARC14.D;Representatives of Plantagenians, Septimans and Vinlanders have arrived to Nye Nidaros, a middle ground of all the three nations, eager to discuss the possibility of the union existing not only on paper.;;;;;;;;;;;;;
333454.A;The future is in their hands;;;;;;;;;;;;;
ARC15.T;The End of the Congress;;;;;;;;;;;;;
ARC15.D;The Nidaros Congress is over. Weeks of discussions, quarrels, arguments have passed and the fate of national unity is decided. What shall it be?;;;;;;;;;;;;;
333455.A;Fingers crossed!;;;;;;;;;;;;;
ARC16.T;The Continental Congress succeeds;;;;;;;;;;;;;
ARC16.D;And it is a success! The idea of unity and equality in Arcadia is seeing rebirth and the concept of Pan-Arcadianism will now blossom in the Land of the Free…;;;;;;;;;;;;;
333456.A;The dream lives on!;;;;;;;;;;;;;
ARC17.T;The Continental Congress fails;;;;;;;;;;;;;
ARC17.D;Sadly, the Congress collapsed into petty squabbles and one of the delegations eventually stormed off and the concept of Pan-Arcadianism can now only be enforced by raw power…;;;;;;;;;;;;;
333457.A;Well...damn.;;;;;;;;;;;;;
EVTNAME11101;$FROMCOUNTRY_ADJ$ Winds;Vents $FROMCOUNTRY_ADJ$;$FROMCOUNTRY_ADJ$ Vorstoß;;;;;;;;;;;
EVTDESC11101;$MONARCHTITLE$, the $FROMCOUNTRY_ADJ$ ambassador has presented us with news from the $UNION_ADJ$ Congress. $FROMCOUNTRY$ has accepted the $UNION_ADJ$ crown, and proclaimed themselves the one true $UNION_ADJ$ nation. These winds of change will be hard to resist.;$MONARCHTITLE$, l'ambassadeur $FROMCOUNTRY_ADJ$ nous a donné des nouvelles du Congrès $CULTUREGROUP$. $FROMCOUNTRY$ a accepté la couronne $CULTUREGROUP$ et s'est proclamé comme l'unique véritable nation $CULTUREGROUP$. Il est difficile de résister à ce vent de changement.;$MONARCHTITLE$, der $FROMCOUNTRY_ADJ$ Botschafter hat uns Nachrichten vom $CULTUREGROUP$-Kongress präsentiert. $FROMCOUNTRY$ hat die $CULTUREGROUP$-Krone akzeptiert und sich selbst als die einzig wahre $CULTUREGROUP$-Nation proklamiert. Diesen Veränderungen wird man sich nur schwer widersetzen können.;;;;;;;;;;;
EVTOPTA11101;Long live the $UNION_ADJ$ people!;Longue vie au peuple $CULTUREGROUP$ !;Lang lebe das $CULTUREGROUP$-Volk!;;;;;;;;;;;
EVTOPTB11101;We will not have our ancestral rights infringed!;Ne laissons pas nos droits ancestraux se faire ainsi bafouer !;Wir werden nicht zulassen, dass jemand unser Erbrecht verletzt!;;;;;;;;;;;
ARC19.T;Arcadian Conference;;;;;;;;;;;;;
ARC19.D;No one should see this.;;;;;;;;;;;;;
333459.A;Support the unification;;;;;;;;;;;;;
333459.B;Demand additional conditions;;;;;;;;;;;;;
333459.C;Oppose the idea of panarcadianism;;;;;;;;;;;;;
ARC20.T;Lusitanians accept!;;;;;;;;;;;;;
ARC20.D;After long debates, the people of Lusitania have embraced the idea of united Arcadia with their minds and their hearts.;;;;;;;;;;;;;
333460.A;Hurray for Lusitania;;;;;;;;;;;;;
ARC21.T;Lusitanians demand further concessions;;;;;;;;;;;;;
ARC21.D;After long debates, the people of Lusitania have returned with demands on reforming our government that need to be fulfilled before they submit to the Arcadian rule.;;;;;;;;;;;;;
333461.A;Bow to their demands;;;;;;;;;;;;;
333461.B;Turn them down;;;;;;;;;;;;;
ARC22.T;Lusitanians oppose the idea of Pan-Arcadianism;;;;;;;;;;;;;
ARC22.D;After long debates, the people of Lusitania have decided to oppose the idea of united Arcadia and are now ready to actively fight against our cause in the name of independence.;;;;;;;;;;;;;
333462.A;Curse the Lusitanians!;;;;;;;;;;;;;
DNGARC1.T;Claiming the Rocky Mountains;;;;;;;;;;;;;
DNGARC1.D;With out claims fully staked we can now ask Sanbao to relinquish all of our rightful territory.;;;;;;;;;;;;;
333470.A;Our claims are clearly defined, now it is their turn;;;;;;;;;;;;;
DNGARC2.T;Abandoning our new territories.;;;;;;;;;;;;;
DNGARC2.D;The Arcadian star is growing like no ever state did in the New-World. The influx of migrants is impressive and they have offered to buy at a reasonable price all the territories we possess in the Rockies. It would be sad to give up all this territory we have acquired at the cost of many lives but can we face the full might of Arcadia ?;;;;;;;;;;;;;
333471.A;We will sign it, better to gain a hefty sum of money from this loss...;;;;;;;;;;;;;
333471.B;We won't be manipulated like that!;;;;;;;;;;;;;
DNGARC3.T;Refusal of Sanbao;;;;;;;;;;;;;
DNGARC3.D;Qingqiu has refused to give up their territories!;;;;;;;;;;;;;
333472.A;Our military could use the target practice.;;;;;;;;;;;;;
333472.B;We don't need this to come to a war yet.;;;;;;;;;;;;;
DNGARC4.T;The treaty of Sanbao;;;;;;;;;;;;;
DNGARC4.D;The Qingqiuan government has accepted the proposal of the Arcadian government and has relinquished all their claims outside their core territories on the West Coast of Arcadia. Many hope it will be sufficient to stop the greed for land of the new continental power...;;;;;;;;;;;;;
333473.A;Excellent, one step closer towards Arcadian domination of the (New) World!;;;;;;;;;;;;;
DNGARC5.T;Status of Xiazhou;;;;;;;;;;;;;
DNGARC5.D;Even if Sanbao signed the treaty it does not mean they accepted the loss of their northern states and the local community reminds us of it everyday.;;;;;;;;;;;;;
333474.A;They'll integrate eventually...;;;;;;;;;;;;;
BrS.T;'Brown Sugar';;;;;;;;;;;;;
BrS.D;The novel of the Plantagonian author, Mr Armstrong has become one of the best sold book of the decade. The story which takes place in a plantation in Alibamon is virulently abolitionist and has sensibilized many people in Plantagenia and abroad about the inhumanity of the practice.;;;;;;;;;;;;;
333500.A;Well at least it's selling abroad;;;;;;;;;;;;;
BELG.T;Missing localisation. Please report to Divergences' developer.;;;;;;;;;;;;;
BELG.D;Missing localisation. Please report to Divergences' developer.;;;;;;;;;;;;;
333501.A;Long live the Seven Republics then!;;;;;;;;;;;;;
200000.T;Our Policy towards the Natives;;;;;;;;;;;;;
EVTDESC200000;With the ongoing growth of our country's population and the continuing struggle to claim new lands in the center of the continent, the question has arisen of how to deal with the native Arcadian tribes in our country. Some have proposed that the natives be confined into autonomous Reservations, while others have argued that the natives be encouraged to adopt our ways and conform in our society. Finally, some have asked  if it would be possible to accept the native cultures as part of a plurinational state.;;;;;;;;;;;;;
200000.A;Encourage them to adopt our ways;;;;;;;;;;;;;
200000.B;Confine them to reservations;;;;;;;;;;;;;
200000.C;Integrate them into our social fabric;;;;;;;;;;;;;
200001.T;The Iroquois Exodus;;;;;;;;;;;;;
EVTDESC200001;Since the conquest of the Six Nations in 1828, and the subsequent establishment of the Republic of Carolina within our Union, a large number of the Iroquois have fled into the Great Lakes region. Now, it has become apparent that the remaining Iroquois are planning to join their kin further west. How should we respond?;;;;;;;;;;;;;
200001.A;Whoever wishes to go may leave.;;;;;;;;;;;;;
200001.B;Give them incentives to stay.;;;;;;;;;;;;;
200002.T;A Successful Integration Policy;;;;;;;;;;;;;
200002.A;Success!;;;;;;;;;;;;;
EVTNAME19040;Excavation Rights Requested;Droits de fouille requis;Ausgrabungsrechte beantragt;;;;;;;;;;;
EVTDESC19040;$FROMCOUNTRY$ has requested excavation rights in the Valley of The Kings. While we ourselves do not have the know how or money to fund a serious excavation of the area, and allowing a foreign contractor might be good for that reason, it might also be best to let the secrets of our proud nation's history lie undisturbed until such a time when we ourselves can find them. Turning down a foreign power will spoil our relations, though.;;$FROMCOUNTRY$ hat Ausgrabungsrechte für das Tal der Könige beantragt. Obwohl wir selbst weder das Knowhow noch die Geldmittel für ernsthafte Ausgrabungen in diesem Gebiet haben und die Genehmigungserteilung an eine ausländische Expedition deshalb Sinn machen würde, wäre es vielleicht besser, die Geheimnisse der Geschichte unserer stolzen Nation ruhen zu lassen, bis wir in der Lage sind, sie selbst zu finden. Wenn wir den Antrag einer ausländischen Macht abweisen würde, wäre das wiederum schlecht für unsere Beziehungen.;;;;;;;;;;;
EVTOPTA19040;Go for it!;Allez-y !;Ausgrabungen genehmigen!;;;;;;;;;;;
EVTOPTB19040;The Valley is Ours;La vallée est à nous !;Das Tal gehört uns!;;;;;;;;;;;
EVTNAME19041;Egypt Grants Excavation Permit;L'Égypte accorde un permis de fouille;Ägypten gewährt Ausgrabungsrechte;;;;;;;;;;;
EVTDESC19041;The government of Egypt has granted us the exclusive right to excavate and investiagate ancient ruins in the Valley of The Kings. The potential discoveries there will prove an enormous opportunity for us to increase our scientific renown in the world.;Le gouvernement égyptien nous a accordé le droit exclusif de fouiller d'anciennes ruines de la vallée des rois. Les découvertes que nous pourrons y faire représenteront pour nous une belle occasion d'accroître notre renom scientifique dans le monde.;Die Regierung Ägyptens hat uns die exklusiven Rechte gewährt, Ausgrabungen im Tal der Könige durchzuführen und die uralten Ruinen zu untersuchen. Die potentiellen Entdeckungen dort stellen für uns eine fantastische Gelegenheit dar, unser wissenschaftliches Renommee zu steigern.;;;;;;;;;;;
EVTOPTA19041;Excellent!;Parfait !;Hervorragend!;;;;;;;;;;;
EVTNAME19042;Egypt Refuses Excavation Permit;L'Égypte refuse un permis de fouille;Ägypten verweigert Ausgrabungsrechte;;;;;;;;;;;
EVTDESC19042;The government of Egypt has refused to allow us excavation rights in The Valley of The Kings. Our international prestige has been lowered as a result, and relations with Egypt have soured.;Le gouvernement égyptien nous a refusé le droit de fouiller la vallée des rois. Résultat, notre prestige international a été réduit et les relations avec l'Égypte en ont pâti.;Die ägyptische Regierung hat uns die Ausgrabungsrechte für das Tal der Könige verweigert. Dies hat unserem internationalen Prestige geschadet und unsere Beziehungen zu Ägypten haben sich verschlechtert.;;;;;;;;;;;
EVTOPTA19042;Bah!;Bah !;Pfft!;;;;;;;;;;;
EVTNAME19043;Bribing Officials;Corruption de fonctionnaires;Bestechung von Offiziellen;;;;;;;;;;;
EVTDESC19043;Egyptian officials in Alexandria have refused our Egyptian Expedition to unload vital excavation equipment in the Alexandrian port. The Egyptian customs system is a byzantine construction which is nigh on impossible to penetrate without personal pull or money. We could put pressure on the Egyptian government over the issue, but it might be best if the expedition simply bribes its way through Egypt.;;Ägyptische Offizielle in Alexandria haben unserer Ägypten-Expedition verweigert, im Hafen von Alexandria wichtige Ausrüstungsgegenstände für unsere Ausgrabungen zu entladen. Das ägyptische Zollsystem ist eine byzantinische Konstruktion. Mit anderen Worten: Ohne Bestechungen kommt man so gut wie gar nicht weiter. Wir könnten die ägyptische Regierung deswegen unter Druck setzen, aber es wäre wohl besser, wenn sich die Expeditionen einfach mit Bestechungen ihren Weg durch Ägypten freimacht.;;;;;;;;;;;
