#terrain types;;;;;;;;;;;;;;
EGY_910;Transjordan Palestine;Transjordan Palestine;Transjordan Palestine;;;;;;;;;;;
EGY_921;Palestine;Palestine;Palästina;;;;;;;;;;;
EGY_915;Lebanon;Liban;Libanon;;;;;;;;;;;
EGY_903;Upper Syria;Upper Syria;Upper Syria;;;;;;;;;;;
TUR_931;South Iraq;South Iraq;South Iraq;;;;;;;;;;;
TUR_935;al-Basrah;al-Basrah;al-Basrah;;;;;;;;;;;
TUR_923;South Kurdistan;South Kurdistan;South Kurdistan;;;;;;;;;;;
RUS_1098;Armenia;Arménie;Armenien;;;;;;;;;;;
RUS_1102;Azerbaijan;Azerbaïdjan;Aserbaidschan;;;;;;;;;;;
RUS_1090;Georgia;Géorgie;Georgien;;;;;;;;;;;
GEO_1;Phasis;Phasis;Phasis;;;;;;;;;;;
MON_2582;Montenegro;Monténégro;Montenegro;;;;;;;;;;;
SER_794;Northern Serbia;Serbie du Nord;Nordserbien;;;;;;;;;;;
TUR_803;Southern Serbia;Serbie du Sud;Südserbien;;;;;;;;;;;
TUR_860;Constantinople;;;;;;;;;;;;;
TUR_859;Eastern Thrace;;;;;;;;;;;;;
TUR_863;Bithynia;Bithynia;Bithynia;;;;;;;;;;;
TUR_869;Asia Minor;Asia Minor;Asia Minor;;;;;;;;;;;
TUR_881;Pontus;Pontus;Pontus;;;;;;;;;;;
TUR_855;Cyprus;Chypre;Zypern;;;;;;;;;;;
EGY_843;Aegean Islands;Îles de la mer Egée;Ägäische Inseln;;;;;;;;;;;
TUR_876;Anatolia;Anatolia;Anatolia;;;;;;;;;;;
AFG_1214;Herat;;;;;;;;;;;;;
TUR_889;North Kurdistan;North Kurdistan;North Kurdistan;;;;;;;;;;;
TUR_885;Lesser Armenia;Lesser Armenia;Lesser Armenia;;;;;;;;;;;
AFG_1217;Kabul;;;;;;;;;;;;;
ANN_1379;Champa;Champa;Champa;;;;;;;;;;;
LUA_1356;Laos;;;;;;;;;;;;;
SIA_1355;Lanna;;;;;;;;;;;;;
SIA_1358;Isan;;;;;;;;;;;;;
JAP_1672;Oushu;Oushu;Oushu;;;;;;;;;;;
JAP_1649;Kantou;Kantou;Kantou;;;;;;;;;;;
JAP_1675;Toukai;Toukai;Toukai;;;;;;;;;;;
JAP_1655;Kinai;Kinai;Kinai;;;;;;;;;;;
JAP_1660;Kyushu;Kyushu;Kyushu;;;;;;;;;;;
CHI_1504;Guangxi;Kwangsi;Guangxi;;;;;;;;;;;
CHI_1576;Shanxi;Shanxi;Shanxi;;;;;;;;;;;
CHI_2062;Ningxia;Ningxia;Ningxia;;;;;;;;;;;
CHI_1490;Gansu;Kansuh;Gansu;;;;;;;;;;;
CHI_1557;Qinghai;Tsinghai;Qinghai;;;;;;;;;;;
CHI_1495;Guangdong;Kwangtung;Guangdong;;;;;;;;;;;
CHI_1499;Hainan;Hainan;Hainan;;;;;;;;;;;
CHI_1529;Hunan;Hunan;Hunan;;;;;;;;;;;
CHI_2562;Formosa;Formose;Formoa;;;;;;;;;;;
RUS_340;Southern Finland;Finlande du Sud;Südfinnland;;;;;;;;;;;
RUS_336;Northern Finland;Finlande du Nord;Nordfinnland;;;;;;;;;;;
RUS_349;Estonia;Estonie;Estnien;;;;;;;;;;;
RUS_354;Latvia;Lettonie;Lettland;;;;;;;;;;;
RUS_360;Lietuva;Lietuva;Lietuva;;;;;;;;;;;
RUS_2590;Yupik;Yupik;Yupik;;;;;;;;;;;
RUS_2589;Naryan-Mara;Naryan-Mara;Naryan-Mara;;;;;;;;;;;
RUS_339;Karelia;Karelia;Karelien;;;;;;;;;;;
RUS_981;Arkhangelsk;Arkhangelsk;Archangelsk;;;;;;;;;;;
RUS_1037;Tartaria;Tartarie;Tartaria;;;;;;;;;;;
RUS_1185;Zhetysu;;;;;;;;;;;;;
RUS_1184;Astana;;;;;;;;;;;;;
RUS_1074;Dembei;Dembei;Dembei;;;;;;;;;;;
RUS_2668;Yana;Yana;Yana;;;;;;;;;;;
RUS_1064;Qashliq;Qashliq;Qashliq;;;;;;;;;;;
RUS_1065;Yamalia;Yamalia;Yamalia;;;;;;;;;;;
RUS_2685;Iset;Iset;Iset;;;;;;;;;;;
RUS_1060;Jaïk;;;;;;;;;;;;;
RUS_1020;Kazan;Kazan;Kazan;;;;;;;;;;;
RUS_1026;Perm;Perm;Perm;;;;;;;;;;;
RUS_990;Galich;Galich;Galich;;;;;;;;;;;
RUS_998;Tver;Tver;Tver;;;;;;;;;;;
RUS_1008;Moscow;Moscou;Moskau;;;;;;;;;;;
RUS_1052;North Caucasia;Caucase du Nord;Nordkaukasus;;;;;;;;;;;
RUS_1048;Ekaterinodar;Ekaterinodar;Jekaterinodar;;;;;;;;;;;
RUS_1041;Astrakhan;Astrakan;Astrachan;;;;;;;;;;;
RUS_979;Don;;;;;;;;;;;;;
RUS_964;Crimea;Crimée;Krim;;;;;;;;;;;
RUS_980;Luhansk;Luhansk;Luhansk;;;;;;;;;;;
RUS_977;Kursk;Koursk;Kursk;;;;;;;;;;;
RUS_1003;Novgorod;Novgorod;Nowgorod;;;;;;;;;;;
RUS_994;Ingria;Ingrie;Ingria;;;;;;;;;;;
RUS_955;Rovne;Rovne;Rovne;;;;;;;;;;;
RUS_958;Kiev;Kiev;Kiew;;;;;;;;;;;
RUS_965;Cherson;Cherson;Cherson;;;;;;;;;;;
RUS_676;Budjak;Budjak;Budjak;;;;;;;;;;;
RUS_1009;Bryansk;Bryansk;Bryansk;;;;;;;;;;;
RUS_943;Smolensk;Smolensk;Smolensk;;;;;;;;;;;
RUS_718;Minsk;Minsk;Minsk;;;;;;;;;;;
RUS_947;Orsha;Orsha;Orsha;;;;;;;;;;;
SIC_754;Campania;Campanie;Campania;;;;;;;;;;;
SIC_753;Puglia;Pouilles;Puglia;;;;;;;;;;;
AUS_702;Malopolska;Malopolska;Malopolska;;;;;;;;;;;
AUS_662;Eastern Galicia;Galicia;Galicia;;;;;;;;;;;
AUS_633;Slovakia;Slovaquie;Slovakei;;;;;;;;;;;
AUS_780;Dalmatia;Dalmatie;Dalmatien;;;;;;;;;;;
AUS_771;Croatia;Croatie;Kroatien;;;;;;;;;;;
AUS_647;Alföld;Alföld;Alföld;;;;;;;;;;;
AUS_623;Transdanubia;Transdanubie;Transdanubien;;;;;;;;;;;
AUS_736;Istria;Istrie;Istria;;;;;;;;;;;
AUS_729;Venetia;Vénétie;Venedig;;;;;;;;;;;
AUS_726;Lombardia;Lombardie;Lombardei;;;;;;;;;;;
AUS_625;Bohemia;Bohême;Böhmen;;;;;;;;;;;
AUS_626;Moravia;Moravie;Mähren;;;;;;;;;;;
AUS_641;Central Hungary;Hongrie centrale;Zentralungarn;;;;;;;;;;;
AUS_613;Kärnten-Steiermark;Kärnten-Steiermark;Kärnten-Steiermark;;;;;;;;;;;
AUS_612;Tirol;Tyrol;Tirol;;;;;;;;;;;
AUS_619;Österreich;Autriche;Österreich;;;;;;;;;;;
AUS_768;Slovenia;Slovénie;Slovenien;;;;;;;;;;;
AUS_777;Slavonia;Slavonie;Slawonien;;;;;;;;;;;
PRU_701;Posen;Posnanie;Posen;;;;;;;;;;;
PRU_581;Westfalen;Westphalie;Westfalen;;;;;;;;;;;
PRU_553;Anhalt;Anhalt;Anhalt;;;;;;;;;;;
PRU_546;Pommern;Poméranie;Pommern;;;;;;;;;;;
HAI_2213;Sudurhafeyjar;;;;;;;;;;;;;
PRU_690;Westpreußen;Westpreußen;Westpreußen;;;;;;;;;;;
PRU_695;Ostpreußen;Ostpreußen;Ostpreußen;;;;;;;;;;;
PRU_572;Rheinland;Rheinland;Rheinland;;;;;;;;;;;
PRU_575;Nordrhein;Nordrhein;Nordrhein;;;;;;;;;;;
PRU_682;Silesia;;;;;;;;;;;;;
PRU_549;Brandenburg;Brandenbourg;Brandenburg;;;;;;;;;;;
HOL_369;Holstein;;;;;;;;;;;;;
WUR_589;Württemberg;Wurtemberg;Württemberg;;;;;;;;;;;
BAD_586;Baden;Baden;Baden;;;;;;;;;;;
HAN_534;East Frisia;East Frisia;East Frisia;;;;;;;;;;;
HES_2560;Palatinate;Palatinate;Palatinate;;;;;;;;;;;
HES_566;Hessen;Hessen;Hessen;;;;;;;;;;;
BAV_599;Bayern;Bayern;Bayern;;;;;;;;;;;
BAV_595;Franken;Franken;Franken;;;;;;;;;;;
SAX_558;Sachsen;Saxe;Sachsen;;;;;;;;;;;
SAX_1;Thüringen;Thüringen;Thüringen;;;;;;;;;;;
RUS_710;Wielkopolska;Wielkopolska;Wielkopolska;;;;;;;;;;;
RUS_706;Mazowsze;Mazowsze;Mazowsze;;;;;;;;;;;
RUS_707;Brêst;Brêst;Brêst;;;;;;;;;;;
SAR_720;Piemonte;Piémont;Piemont;;;;;;;;;;;
SAR_765;Sardegna;Sardaigne;Sardegna;;;;;;;;;;;
GEN_724;Liguria;Ligurie;Liguria;;;;;;;;;;;
JAP_1640;Saigoku;Saigoku;Saigoku;;;;;;;;;;;
JAP_1086;Karafuto;Karafuto;Karafuto;;;;;;;;;;;
JAP_1665;Shikoku;Shikoku;Shikoku;;;;;;;;;;;
DEN_251;Greenland;Groenland;Grönland;;;;;;;;;;;
SCH_370;Schleswig;;;;;;;;;;;;;
SCA_252;Iceland;Iceland;Iceland;;;;;;;;;;;
SWE_308;Nordnorge;Nordnorge;Nordnorge;;;;;;;;;;;
BOL_2321;Tiwanaku;Tiwanaku;Tiwanaku;;;;;;;;;;;
BOL_2305;Cuntinsuyu;Cuntinsuyu;Cuntinsuyu;;;;;;;;;;;
PEU_2303;Arequipa;Arequipa;Arequipa;;;;;;;;;;;
INC_2308;Atacama;Atacama;Atacama;;;;;;;;;;;
MEX_2162;México;México;Mexiko;;;;;;;;;;;
MEX_2177;Oaxaca;Oaxaca;Oaxaca;;;;;;;;;;;
MEX_2170;Morelia;Morelia;Morelia;;;;;;;;;;;
MON_1075;Buryat;Buryat;Buryat;;;;;;;;;;;
RUS_1069;Eventi;Eventi;Eventi;;;;;;;;;;;
RUS_1079;Yilehuli;Yilehuli;Yilehuli;;;;;;;;;;;
RUS_1469;Tannu Tuva;Tannu Tuva;Tannu Tuva;;;;;;;;;;;
RUS_1072;Nivkh;Nivkh;Nivkh;;;;;;;;;;;
RUS_2642;Oroch;Oroch;Oroch;;;;;;;;;;;
RUS_1070;Chuvash;Chuvash;Chuvash;;;;;;;;;;;
RUS_2694;Kets;Kets;Kets;;;;;;;;;;;
RUS_1071;Yakuts;Yakuts;Yakuts;;;;;;;;;;;
RUS_2653;Sakha;Sakha;Sakha;;;;;;;;;;;
RUS_2615;Nenets;Nenets;Nenets;;;;;;;;;;;
ENG_203;Caribbean Islands;Îles caraïbes;Karibische Inseln;;;;;;;;;;;
SPA_2209;Habana;Habana;Habana;;;;;;;;;;;
CHI_2608;Altaï-Sayan;;;;;;;;;;;;;
CHI_1465;Mongolia;;;;;;;;;;;;;
TIB_1588;Lhasa;Lhasa;Lhasa;;;;;;;;;;;
CHI_1600;Dzungaria;;;;;;;;;;;;;
CHI_1597;Tamir Basin;;;;;;;;;;;;;
PAN_1233;Amritsar;Amritsar;Amritsar;;;;;;;;;;;
SPA_506;Cartagena;;;;;;;;;;;;;
BUR_390;Brabant;;;;;;;;;;;;;
BUR_432;Franche-Comté;;;;;;;;;;;;;
RUS_1034;Idel;;;;;;;;;;;;;
#provinces;;;;;;;;;;;;;;
PROV1;Sitka;Sitka;Sitka;Oceania;Oceanía;oceania;óceánia;Oceánie;;;;;;
PROV2;Yakutat;Yakutat;Yakutat;;;;;;;;;;;
PROV3;Hannô;Hannô;Hannô;;;;;;;;;;;
PROV4;Takahagi;Takahagi;Takahagi;;;;;;;;;;;
PROV5;Gyôda;Gyôda;Gyôda;;;;;;;;;;;
PROV6;Sodegaura;Sodegaura;Sodegaura;;;;;;;;;;;
PROV7;Motomiya;Motomiya;Motomiya;;;;;;;;;;;
PROV8;Higashine;Higashine;Higashine;;;;;;;;;;;
PROV9;Torstad;Torstad;Torstad;;;;;;;;;;;
PROV10;Inuvik;Inuvik;Inuvik;;;;;;;;;;;
PROV11;Odenkøping;Odenkøping;Odenkøping;;;;;;;;;;;
PROV12;Skogen;Skogen;Skogen;;;;;;;;;;;
PROV13;Xiazhou;Xiazhou;Xiazhou;;;;;;;;;;;
PROV14;Dingguo;Dingguo;Dingguo;;;;;;;;;;;
PROV15;Rongzhou;Rongzhou;Rongzhou;;;;;;;;;;;
PROV16;Zhaoyao Shan;Zhaoyao Shan;Zhaoyao Shan;;;;;;;;;;;
PROV17;Tangwan;Tangwan;Tangwan;;;;;;;;;;;
PROV18;Shuanggang;Shuanggang;Shuanggang;;;;;;;;;;;
PROV19;Yiyu;Yiyu;Yiyu;;;;;;;;;;;
PROV20;Wenyuangu;Wenyuangu;Wenyuangu;;;;;;;;;;;
PROV21;Xuangu;Xuangu;Xuangu;;;;;;;;;;;
PROV22;Baizehu;Baizehu;Baizehu;;;;;;;;;;;
PROV23;Tongcheng;Tongcheng;Tongcheng;;;;;;;;;;;
PROV24;Huangjia;Huangjia;Huangjia;;;;;;;;;;;
PROV25;Daqiaojing;Daqiaojing;Daqiaojing;;;;;;;;;;;
PROV26;Luoling;Luoling;Luoling;;;;;;;;;;;
PROV27;Dalongshan;Dalongshan;Dalongshan;;;;;;;;;;;
PROV28;Wuheng;Wuheng;Wuheng;;;;;;;;;;;
PROV29;Yangqiao;Yangqiao;Yangqiao;;;;;;;;;;;
PROV30;Strømkøping;Strømkøping;Strømkøping;;;;;;;;;;;
PROV31;Høleby;Høleby;Høleby;;;;;;;;;;;
PROV32;Skandervik;Skandervik;Skandervik;;;;;;;;;;;
PROV33;Daqiao;Daqiao;Daqiao;;;;;;;;;;;
PROV34;Bergsvik;Bergsvik;Bergsvik;;;;;;;;;;;
PROV35;Yixiu;Yixiu;Yixiu;;;;;;;;;;;
PROV36;Gylhenvik;Gylhenvik;Gylhenvik;;;;;;;;;;;
PROV37;Voigar;Voigar;Voigar;;;;;;;;;;;
PROV38;Trækøping;Trækøping;Trækøping;;;;;;;;;;;
PROV39;Rævmarkk;Rævmarkk;Rævmarkk;;;;;;;;;;;
PROV40;Stormby;Stormby;Stormby;;;;;;;;;;;
PROV41;Fåkerborg;Fåkerborg;Fåkerborg;;;;;;;;;;;
PROV42;Stiureberg;Stiureberg;Stiureberg;;;;;;;;;;;
PROV43;Mýrdalvidlillsjøn;Mýrdalvidlillsjøn;Mýrdalvidlillsjøn;;;;;;;;;;;
PROV44;Fjellmoen;Fjellmoen;Fjellmoen;;;;;;;;;;;
PROV45;Storø;Storø;Storø;;;;;;;;;;;
PROV46;Nesvollberget;Nesvollberget;Nesvollberget;;;;;;;;;;;
PROV47;Eyjafjallajøkull;Eyjafjallajøkull;Eyjafjallajøkull;;;;;;;;;;;
PROV48;Steinberg;Steinberg;Steinberg;;;;;;;;;;;
PROV49;Kirkjubæjarklaustur;Kirkjubæjarklaustur;Kirkjubæjarklaustur;;;;;;;;;;;
PROV50;Sandvika;Sandvika;Sandvika;;;;;;;;;;;
PROV51;Ruskåsen;Ruskåsen;Ruskåsen;;;;;;;;;;;
PROV52;Olavshavn;Olavshavn;Olavshavn;;;;;;;;;;;
PROV53;Segerkrantz;Segerkrantz;Segerkrantz;;;;;;;;;;;
PROV54;Løten;Løten;Løten;;;;;;;;;;;
PROV55;Løfby;Løfby;Løfby;;;;;;;;;;;
PROV56;Bystierna;Bystierna;Bystierna;;;;;;;;;;;
PROV57;Sparrebark;Sparrebark;Sparrebark;;;;;;;;;;;
PROV58;Frederikstad;Frederikstad;Frederikstad;;;;;;;;;;;
PROV59;Igeltræsk;Igeltræsk;Igeltræsk;;;;;;;;;;;
PROV60;Kalmarsborg;Kalmarsborg;Kalmarsborg;;;;;;;;;;;
PROV61;Dahlborg;Dahlborg;Dahlborg;;;;;;;;;;;
PROV62;Blodvik;Blodvik;Blodvik;;;;;;;;;;;
PROV63;Lillkøping;Lillkøping;Lillkøping;;;;;;;;;;;
PROV64;Norrby;Norrby;Norrby;;;;;;;;;;;
PROV65;Erikshavn;Erikshavn;Erikshavn;;;;;;;;;;;
PROV66;Kusbøle;Kusbøle;Kusbøle;;;;;;;;;;;
PROV67;Bååthamn;Bååthamn;Bååthamn;;;;;;;;;;;
PROV68;Ny Aarhus;Ny Aarhus;Ny Aarhus;;;;;;;;;;;
PROV69;Christiansborg;Christiansborg;Christiansborg;;;;;;;;;;;
PROV70;Ø;Ø;Ø;;;;;;;;;;;
PROV71;Frælsarborg;Frælsarborg;Frælsarborg;;;;;;;;;;;
PROV72;Ny Jelling;Ny Jelling;Ny Jelling;;;;;;;;;;;
PROV73;Olavsstad;Olavsstad;Olavsstad;;;;;;;;;;;
PROV74;Holmeborg;Holmeborg;Holmeborg;;;;;;;;;;;
PROV75;Bjørkvik;Bjørkvik;Bjørkvik;;;;;;;;;;;
PROV76;Scheffergård;Scheffergård;Scheffergård;;;;;;;;;;;
PROV77;Søholm;Søholm;Søholm;;;;;;;;;;;
PROV78;Xiaosu;Xiaosu;Xiaosu;;;;;;;;;;;
PROV79;Huazhong;Huazhong;Huazhong;;;;;;;;;;;
PROV80;Walla Walla;Walla Walla;Walla Walla;;;;;;;;;;;
PROV81;Qizhou;Qizhou;Qizhou;;;;;;;;;;;
PROV82;Ruilin;Ruilin;Ruilin;;;;;;;;;;;
PROV83;Rui'an;Rui'an;Rui'an;;;;;;;;;;;
PROV84;Sanbao;Sanbao;Sanbao;;;;;;;;;;;
PROV85;Xingye;Xingye;Xingye;;;;;;;;;;;
PROV86;Dongji Shan;Dongji Shan;Dongji Shan;;;;;;;;;;;
PROV87;Donghai;Donghai;Donghai;;;;;;;;;;;
PROV88;Jilinyutian Shan;Jilinyutian Shan;Jilinyutian Shan;;;;;;;;;;;
PROV89;Yongle;Yongle;Yongle;;;;;;;;;;;
PROV90;Porto Novo;Porto Novo;Porto Novo;;;;;;;;;;;
PROV91;Menzhou;Menzhou;Menzhou;;;;;;;;;;;
PROV92;Yingjiang;Yingjiang;Yingjiang;;;;;;;;;;;
PROV93;Xinzhou;Xinzhou;Xinzhou;;;;;;;;;;;
PROV94;Zhendongfu;Zhendongfu;Zhendongfu;;;;;;;;;;;
PROV95;Dahuang;Dahuang;Dahuang;;;;;;;;;;;
PROV96;Qingma;Qingma;Qingma;;;;;;;;;;;
PROV97;Jianshe;Jianshe;Jianshe;;;;;;;;;;;
PROV98;Yicheng;Yicheng;Yicheng;;;;;;;;;;;
PROV99;Xinhe;Xinhe;Xinhe;;;;;;;;;;;
PROV100;Fortaleza;Fortaleza;Fortaleza;;;;;;;;;;;
PROV101;Serra Vermelha;Serra Vermelha;Serra Vermelha;;;;;;;;;;;
PROV102;São Nicolas;São Nicolas;São Nicolas;;;;;;;;;;;
PROV103;Daguan;Daguan;Daguan;;;;;;;;;;;
PROV104;Belo Horizonte;Belo Horizonte;Belo Horizonte;;;;;;;;;;;
PROV105;Cruz;Cruz;Cruz;;;;;;;;;;;
PROV106;Yulin;Yulin;Yulin;;;;;;;;;;;
PROV107;Dekuan;Dekuan;Dekuan;;;;;;;;;;;
PROV108;Longshiqiao;Longshiqiao;Longshiqiao;;;;;;;;;;;
PROV109;Laofeng;Laofeng;Laofeng;;;;;;;;;;;
PROV110;Longshan;Longshan;Longshan;;;;;;;;;;;
PROV111;Changfeng;Changfeng;Changfeng;;;;;;;;;;;
PROV112;Jixuan;Jixuan;Jixuan;;;;;;;;;;;
PROV113;Huaxiang;Huaxiang;Huaxiang;;;;;;;;;;;
PROV114;Haikou;Haikou;Haikou;;;;;;;;;;;
PROV115;Linghu;Linghu;Linghu;;;;;;;;;;;
PROV116;Shihua;Shihua;Shihua;;;;;;;;;;;
PROV117;Slottsholme;Slottsholme;Slottsholme;;;;;;;;;;;
PROV118;Kvarneby;Kvarneby;Kvarneby;;;;;;;;;;;
PROV119;Drøsund;Drøsund;Drøsund;;;;;;;;;;;
PROV120;Chutes-Sioux;Chutes-Sioux;Chutes-Sioux;;;;;;;;;;;
PROV121;Collines Noires;Collines Noires;Collines Noires;;;;;;;;;;;
PROV122;Grandes Plaines;Grandes Plaines;Grandes Plaines;;;;;;;;;;;
PROV123;Renault;Renault;Renault;;;;;;;;;;;
PROV124;Panimaha;Panimaha;Panimaha;;;;;;;;;;;
PROV125;Sauque;Sauque;Sauque;;;;;;;;;;;
PROV126;Cavagnial;Cavagnial;Cavagnial;;;;;;;;;;;
PROV127;Bergerac;Bergerac;Bergerac;;;;;;;;;;;
PROV128;Nouveau Lancastre;Nouveau Lancastre;Nouveau Lancastre;;;;;;;;;;;
PROV129;Saint Georges;Saint Georges;Saint Georges;;;;;;;;;;;
PROV130;Tahlecua;Tahlecua;Tahlecua;;;;;;;;;;;
PROV131;Plaisance;Plaisance;Plaisance;;;;;;;;;;;
PROV132;São Salvador;São Salvador;São Salvador;;;;;;;;;;;
PROV133;Porto Seguro;Porto Seguro;Porto Seguro;;;;;;;;;;;
PROV134;Joquicingo;Joquicingo;Joquicingo;;;;;;;;;;;
PROV135;Campo Largo;Campo Largo;Campo Largo;;;;;;;;;;;
PROV136;Feira de Santana;Feira de Santana;Feira de Santana;;;;;;;;;;;
PROV137;Nova Lisboa;Nova Lisboa;Nova Lisboa;;;;;;;;;;;
PROV138;Natal;Natal;Natal;;;;;;;;;;;
PROV139;Nouvelle Orléans;Nouvelle Orléans;Nouvelle Orléans;;;;;;;;;;;
PROV140;Bâton-Rouge;Bâton-Rouge;Bâton-Rouge;;;;;;;;;;;
PROV141;Lac Henri;Lac Henri;Lac Henri;;;;;;;;;;;
PROV142;Brucourt;Brucourt;Brucourt;;;;;;;;;;;
PROV143;Trois-Rivières;Trois-Rivières;Trois-Rivières;;;;;;;;;;;
PROV144;Sources Chaudes;Sources Chaudes;Sources Chaudes;;;;;;;;;;;
PROV145;Aux Arcs;Aux Arcs;Aux Arcs;;;;;;;;;;;
PROV146;Saint-Martin;Saint-Martin;Saint-Martin;;;;;;;;;;;
PROV147;Arundell;Arundell;Arundell;;;;;;;;;;;
PROV148;La Galette;La Galette;La Galette;;;;;;;;;;;
PROV149;Havant;Havant;Havant;;;;;;;;;;;
PROV150;Fort Plymville;Fort Plymville;Fort Plymville;;;;;;;;;;;
PROV151;Sabine;Sabine;Sabine;;;;;;;;;;;
PROV152;Rinard;Rinard;Rinard;;;;;;;;;;;
PROV153;Duprat;Duprat;Duprat;;;;;;;;;;;
PROV154;Fauxe;Fauxe;Fauxe;;;;;;;;;;;
PROV155;Hólarbórgh;Hólarbórgh;Hólarbórgh;;;;;;;;;;;
PROV156;Sauque;Sauque;Sauque;;;;;;;;;;;
PROV157;Askjavidrøijfjórd;Askjavidrøijfjórd;Askjavidrøijfjórd;;;;;;;;;;;
PROV158;Jernberg;Jernberg;Jernberg;;;;;;;;;;;
PROV159;Milwaukee;Milwaukee;Milwaukee;;;;;;;;;;;
PROV160;Åsgårdsala;Åsgårdsala;Åsgårdsala;;;;;;;;;;;
PROV161;Varaldskogen;Varaldskogen;Varaldskogen;;;;;;;;;;;
PROV162;Ramsøya;Ramsøya;Ramsøya;;;;;;;;;;;
PROV163;Tobøl;Tobøl;Tobøl;;;;;;;;;;;
PROV164;Rabbkjølgrenda;Rabbkjølgrenda;Rabbkjølgrenda;;;;;;;;;;;
PROV165;Telneset;Telneset;Telneset;;;;;;;;;;;
PROV166;Fort Crèvecœur;Fort Crèvecœur;Fort Crèvecœur;;;;;;;;;;;
PROV167;Cornouailles;Cornouailles;Cornouailles;;;;;;;;;;;
PROV168;Ascension;Ascension;Ascension;;;;;;;;;;;
PROV169;Vermundsjøen;Vermundsjøen;Vermundsjøen;;;;;;;;;;;
PROV170;Douvres;Douvres;Douvres;;;;;;;;;;;
PROV171;Åsmarka;Åsmarka;Åsmarka;;;;;;;;;;;
PROV172;Trautskogen;Trautskogen;Trautskogen;;;;;;;;;;;
PROV173;Lonåsmoen;Lonåsmoen;Lonåsmoen;;;;;;;;;;;
PROV174;Osmoen;Osmoen;Osmoen;;;;;;;;;;;
PROV175;Saginaw;Saginaw;Saginaw;;;;;;;;;;;
PROV176;Odals Verk;Odals Verk;Odals Verk;;;;;;;;;;;
PROV177;Ottestad;Ottestad;Ottestad;;;;;;;;;;;
PROV178;Nye Nidaros;Nye Nidaros;Nye Nidaros;;;;;;;;;;;
PROV179;Skivik;Skivik;Skivik;;;;;;;;;;;
PROV180;Skjøldby;Skjøldby;Skjøldby;;;;;;;;;;;
PROV181;Strømberg;Strømberg;Strømberg;;;;;;;;;;;
PROV182;Låkkness;Låkkness;Låkkness;;;;;;;;;;;
PROV183;La Biche;La Biche;La Biche;;;;;;;;;;;
PROV184;Antrim;Antrim;Antrim;;;;;;;;;;;
PROV185;Colbert;Colbert;Colbert;;;;;;;;;;;
PROV186;Fort Clara;Fort Clara;Fort Clara;;;;;;;;;;;
PROV187;Paducha;Paducha;Paducha;;;;;;;;;;;
PROV188;Arlette;Arlette;Arlette;;;;;;;;;;;
PROV189;Richelieu;Richelieu;Richelieu;;;;;;;;;;;
PROV190;Bois Rouvray;Bois Rouvray;Bois Rouvray;;;;;;;;;;;
PROV191;Versailles;Versailles;Versailles;;;;;;;;;;;
PROV192;Rosalie;Rosalie;Rosalie;;;;;;;;;;;
PROV193;Branville;Branville;Branville;;;;;;;;;;;
PROV194;Bilocci;Bilocci;Bilocci;;;;;;;;;;;
PROV195;Fort Toulouse;Fort Toulouse;Fort Toulouse;;;;;;;;;;;
PROV196;Blois;Blois;Blois;;;;;;;;;;;
PROV197;Mobile;Mobile;Mobile;;;;;;;;;;;
PROV198;Talahasi;Talahasi;Talahasi;;;;;;;;;;;
PROV199;Porto Dandolo;Porto Dandolo;Porto Dandolo;;Porto Dandolo;;;;;;;;;
PROV200;Rialto;Rialto;Rialto;;Rialto;;;;;;;;;
PROV201;Fort Verwood;Fort Verwood;Fort Verwood;;;;;;;;;;;
PROV202;Argentan;Argentan;Argentan;;;;;;;;;;;
PROV203;Bermuda;Bermuda;Bermuda;;;;;;;;;;;
PROV204;Nouvelle-Angoulême;Nouvelle-Angoulême;Nouvelle-Angoulême;;;;;;;;;;;
PROV205;Port-Royal;Port-Royal;Port-Royal;;;;;;;;;;;
PROV206;Résurrection;Résurrection;Résurrection;;;;;;;;;;;
PROV207;Ste Eleanor;Ste Eleanor;Ste Eleanor;;;;;;;;;;;
PROV208;Tiverton;Tiverton;Tiverton;;;;;;;;;;;
PROV209;Richardville;Richardville;Richardville;;;;;;;;;;;
PROV210;Bourg-du-Roi;Bourg-du-Roi;Bourg-du-Roi;;;;;;;;;;;
PROV211;Villefranche;Villefranche;Villefranche;;;;;;;;;;;
PROV212;Pont Vedrin;Pont Vedrin;Pont Vedrin;;;;;;;;;;;
PROV213;Cap Morlanwelz;Cap Morlanwelz;Cap Morlanwelz;;;;;;;;;;;
PROV214;Vierset;Vierset;Vierset;;;;;;;;;;;
PROV215;Mont Mouscron;Mont Mouscron;Mont Mouscron;;;;;;;;;;;
PROV216;Roanoqué;Roanoqué;Roanoqué;;;;;;;;;;;
PROV217;Metz;Metz;Metz;;;;;;;;;;;
PROV218;Brittas;Brittas;Brittas;;;;;;;;;;;
PROV219;Cap Valois;Cap Valois;Cap Valois;;;;;;;;;;;
PROV220;Bruxelles-Atlantique;Bruxelles-Atlantique;Bruxelles-Atlantique;;;;;;;;;;;
PROV221;Alzing;Alzing;Alzing;;;;;;;;;;;
PROV222;Bourg-Leblois;Bourg-Leblois;Bourg-Leblois;;;;;;;;;;;
PROV223;Bourg-George;Bourg-George;Bourg-George;;;;;;;;;;;
PROV224;Nouvelle Anvers;Nouvelle Anvers;Nouvelle Anvers;;;;;;;;;;;
