build_suez_canal_desc;One of the long standing problems for shipping on the Far Eastern and India trades has always been the need to round the African Cape in order to actually get there. By establishing a canal through the Suez, we will shorten the journey to Asia by days, as well as perform a wonderful feat of modern engineering.;Les routes commerciales entre l'Extrême-Orient et l'Inde ont toujours été handicapées par la nécessité de contourner le Cap. En construisant le canal de Suez, nous raccourcirons de plusieurs jours les voyages à destination de l'Asie et réaliserons par là même une belle prouesse d'ingénierie moderne.;Die Notwendigkeit der Umschiffung der Südspitze Afrikas ist eines der ältesten Probleme für den Schiffsverkehr nach Fernost und Indien. Durch den Bau eines Kanals durch den Isthmus von Suez könnten wir die Fahrzeit nach Asien um mehrere Tage verkürzen und zudem eine glanzvolle Ingenieursleistung vollbringen.;;;;;;;;;;;x
build_panama_canal_title;Build Panama Canal;Construire le canal de Panama;Panamakanal bauen;;;;;;;;;;;x
build_panama_canal_desc;Proposals for a Canal across the Panama Isthmus probably date back to the first discovery of the area. Nowhere is the strip of land that unites the North and South American continents thinner than here, and, with the aid of modern engineering, we could shorten the travel time between the Atlantic and The Pacific by several days by building it.;Les propositions de construction d'un canal à travers le détroit de Panama remontent probablement à la première découverte de la région. Nulle part ailleurs une bande de terre reliant les continents nord et sud américains n'est aussi étroite qu'à cet endroit et, grâce à l'ingénierie moderne, nous pourrions raccourcir de plusieurs jours les voyages entre les océans Atlantique et Pacifique.;Die Vorschläge für den Bau eines Kanals durch den Isthmus von Panama reichen wahrscheinlich bis zur Entdeckung des Gebiets zurück. Nirgendwo ist die Landverbindung zwischen dem nord- und südamerikanischen Kontinent dünner als hier, und durch den Einsatz modernen Ingenieurswissen könnten wir die Fahrzeit vom Atlantik in den Pazifik um mehrere Tage reduzieren.;;;;;;;;;;;x
REVANCHISM_LOWER;Revanchism lower than §Y$VAL$§W.\n;Revanchisme inférieur à §Y$VAL$§W.\n;Revanchismus ist geringer als §Y$VAL$§W.\n;;;;;;;;;;;x
REVANSCHISM_ATLEAST;Revanchism is at least §Y$VAL$§W.\n;Le revanchisme est d'au moins §Y$VAL$§W.\n;Revanchismus ist mindestens §Y$VAL$§W.\n;;;;;;;;;;;x
CANAL_1;Kiel Canal;Canal de Kiel;Nord-Ostsee-Kanal;;;;;;;;;;;x
CANAL_2;Suez Canal;Canal de Suez;Suezkanal;;;;;;;;;;;x
CANAL_3;Panama Canal;Canal de Panama ;Panamakanal;;;;;;;;;;;x
ENABLE_CANAL;Build the §Y$NAME$§W!\n;Construire §Y$NAME$§W !\n;§Y$NAME$§W bauen!\n;;;;;;;;;;;x
CANAL_NOT_ENABLED;The §Y$NAME$§W has NOT been built.;§Y$NAME$§W n'a PAS été construit.;Der §Y$NAME$§W wurde NICHT gebaut.;;;;;;;;;;;x
CANAL_ENABLED;§Y$NAME$§W exists!;§Y$NAME$§W existe !;§Y$NAME$§W existiert bereits!;;;;;;;;;;;x
ADMINISTRATIVE_TAX_EFFICIENCY;Administrative Tax Efficiency: §Y$VALUE$§W%.;Efficacité fiscale administrative : §Y$VALUE$§W%.;Verwaltungseffizienz: §Y$VALUE$§W%.;;;;;;;;;;;x
AVG_MIL_ON_MAP;Average Militancy: §Y$VALUE$§W;Militantisme moyen : §Y$VALUE$§W;Durchschnittliche Militanz: §Y$VALUE$§W;;;;;;;;;;;x
POP_PRODUCED;Produced: §Y$VAL$§W;Biens produits : §Y$VAL$§W;Produziert: §Y$VAL$§W;;;;;;;;;;;x
POP_SOLD;Sold: §Y$VAL$§W;Biens vendus : §Y$VAL$§W;Verkauft: §Y$VAL$§W;;;;;;;;;;;x
POP_SOLD_DOMESTIC;Sold(Domestic): §Y$VAL$§W;Biens vendus (au niveau national) : §Y$VAL$§W;Verkauft (national): §Y$VAL$§W;;;;;;;;;;;x
POP_SOLD_EXPORT;Sold(Export): §Y$VAL$§W;Biens vendus (exportation) : §Y$VAL$§W;Verkauft (Export): §Y$VAL$§W;;;;;;;;;;;x
POP_WANT_BOUGHT;Bought: §Y$VAL$§W;Biens achetés : §Y$VAL$§W;Gekauft: §Y$VAL$§W;;;;;;;;;;;x
POP_WANT_BUY;Wanted: §Y$VAL$§W;Biens souhaités : §Y$VAL$§W;Gewünscht: §Y$VAL$§W;;;;;;;;;;;x
POP_WANT_AFFORD;Afforded: §Y$VAL$§W;Biens accordés : §Y$VAL$§W;Finanzierbar: §Y$VAL$§W;;;;;;;;;;;x
POP_WANT_BOUGHT;Bought: §Y$VAL$§W;Biens achetés : §Y$VAL$§W;Gekauft: §Y$VAL$§W;;;;;;;;;;;x
POP_PRODUCER_MARKET;This Producer;Ce producteur;Dieser Produzent;;;;;;;;;;;x
POP_WORLD_MARKET;§YWorld Market§W;§YMarché mondial§W;§YWeltmarkt§W;;;;;;;;;;;x
OR_TRIG_SHORT;Either..;Ou...;Entweder ...;;;;;;;;;;;x
GENERAL;General;Général;General;;;;;;;;;;;x
ADMIRAL;Admiral;Amiral;Admiral;;;;;;;;;;;x
CURR_COMB_STR;Current Strength at ;Puissance actuelle de ;Momentane Stärke bei;;Fuerza actual en ;;;;;;;;;x
CURR_COMB_ORG;Organization at ;Organisation de ;Organisation bei;;Organización en ;;;;;;;;;x
UW_ASSIGN;Auto Assign;Attribution automatique;Autom. Zuteilung;;;;;;;;;;;x
RANK_PRESTIGE;Prestige;Prestige;Prestige;;;;;;;;;;;x
RANK_PRESTIGE_D;Prestige is accumulated through cultural development and performing well with your country;Le développement culturel ainsi que les résultats de votre pays vous permettent d'améliorer votre prestige.;Prestige wird durch kulturelle Entwicklungen und generelle Fortschritte Ihres Landes angesammelt.;;;;;;;;;;;x
RANK_INDUSTRY;Industrial Power;Puissance industrielle;Industriestärke;;;;;;;;;;;x
RANK_INDUSTRY_D;Industry score is a measure of your level of industrialization. It is a combination of the number of factories and the total value of the goods output of your country.;Le score industriel permet de mesurer votre niveau d'industrialisation. Il combine le nombre d'usine ainsi que la valeur de rendement totale de votre pays.;Der Industriewert misst, wie hoch Ihre Industrialisierungsstufe ist. Er ist eine Kombination aus der Anzahl Ihrer Fabriken und dem Gesamtwert der Industrieleistung Ihres Landes.;;;;;;;;;;;x
RANK_MILITARY;Military Power;Puissance militaire;Militärstärke;;;;;;;;;;;x
RANK_MILITARY_D;The Military score is a measure of the power of your army, it scores your military by both size and equipment.;Le score militaire permet de mesurer la puissance de votre armée en termes de taille et d'équipement.;Der Militärwert misst die Stärke Ihrer Streitkräfte. Dabei werden sowohl Mannstärke als auch Ausrüstung in Betracht gezogen.;;;;;;;;;;;x
RANK_TOTAL_D;The eight countries with the highest rank are §YGreat Powers§W who have the ability to influence and control lesser nations. The next eight are §YSecondary Powers§W who have the ability to colonize, and will challenge the great powers at times. The final two ranks are §Ycivilized§W and §Yuncivilized§W nations, who are rated depending if they are westernized or not.;Les huit nations les plus influentes sont désignées comme étant des §Ygrandes puissances§W et peuvent influencer et contrôler les autres nations. Les huit nations suivantes sont désignées comme étant des §Ynations secondaires§W et peuvent coloniser et parfois défier les grandes puissances. Les deux derniers rangs correspondent aux nations §Ycivilisées§W et §Ynon civilisées§W et sont classés selon si elles sont occidentalisées ou non.;Die acht ranghöchsten Länder sind §YGroßmächte§W, denen es möglich ist, weniger gut entwickelte Länder zu beeinflussen und zu kontrollieren. Die Plätze neun bis sechszehn belegen die §YMächte zweiten Ranges§W, die ebenfalls Kolonien gründen können, und die Großmächte früher oder später herausfordern werden. Das Spiel unterscheidet außerdem zwischen §Yzivilisierten§W und §Yunzivilisierten§W Nationen - also ob ein Land verwestlicht ist oder nicht.;;;;;;;;;;;x
TYPE_SPECIAL;Other;Autres;Andere;;;;;;;;;;;x
COVIEW_ORG_VALUE;Current level of organization;Niveau actuel d'organisation;Aktuelle Organisationsstufe;;;;;;;;;;;x
COVIEW_STR_NAVAL;The amount of ships in this fleet.;Nombre de navire de cette flotte.;Die Anzahl der Schiffe in dieser Flotte.;;;;;;;;;;;x
COVIEW_STR_LAND;Amount of men fighting on this side.;Nombre d'hommes se battant dans ce camp.;Anzahl der Soldaten, die auf dieser Seite kämpfen.;;;;;;;;;;;x
MAY_NOT_RETREAT;It is not possible, nor would it be honorable, to retreat from a battle while the battle is still starting up.;Il n'est pas possible, question d'honneur, de se retirer d'une bataille qui débute.;Es ist nicht möglich und wäre auch nicht ehrenhaft, sich aus einer Schlacht zurückzuziehen, die gerade erst beginnt.;;No es posible, ni sería honorable, retirarse de una batalla que no ha hecho más que empezar.;;;;;;;;;x
COMBAT_DICE;Die roll for this side in this phase.;tirage pour ce camp dans cette phase;Würfeln für diese Seite in dieser Phase.;Wydarzenia losowe dla tej strony w tej fazie walki.;Modo de mapa comercial;Lancio di dadi per questo campo in questa fase.;Kockadobás ebben a szakaszban, ennek az oldalnak.;Hod kostkou pro tuto stranu v této fázi.;;;;;;x
COMBAT_TERRAIN;Terrain penalty on attacker.;Pénalité du terrain sur l'attaquant.;Terrain-Strafe für Angreifer.;Kara terenu dla atakuj¹cego.;El modificador relativo del valor de Choque del líder al mando comparado con el del líder rival.;Penalità di terreno sull'attaccante.;Terepbüntetés a támadóra;Terénní postih útoèníka.;;;;;;x
COMBAT_CROSSING;River crossings or landing on a beach gives a penalty to the attacker.;Pénalité de traversée d'un fleuve ou de débarquement sur l'attaquant.;Strafe für Angreifer: Flussüberschreitung oder Strandlandung.;Przekroczenie rzeki lub l¹dowanie na pla¿y powoduje karê terenu dla atakuj¹cego.;El modificador relativo del valor de Disparo del líder al mando comparado con el del líder rival.;Penalità di traversata di un fiume o di sbarco sull'attaccante;A támadót sújtó folyami átkelési és partraszállási büntetés.;Postih útoèníka zpùsobený pøechodem øeky èi vylodìním.;;;;;;x
COMBAT_DIGIN;Penalty on attacker due to defender being dug-in.;Pénalité sur l'attaquant en raison du retranchement du défenseur.;Strafe für Angreifer: Verteidiger eingegraben.;;;;;;;;;;;x
PRODUCTION_COST_BUILD;Build Cost: §Y$VAL$§W;Coût de construction : §Y$VAL$§W;Baukosten: §Y$VAL$§W;;;;;;;;;;;x
PRODUCTION_COST_INPUT;Input Cost: §Y$VAL$§W;Coût des matières premières : §Y$VAL$§W;Input-Kosten: §Y$VAL$§W;;;;;;;;;;;x
PRODUCTION_NO_PROJECT;No Project;Aucun projet;Kein Projekt;;;;;;;;;;;x
PRODUCTION_PROJECT_MONEY;Project has §Y$MONEY$§W¤ out of §Y$NEED$§W¤ needed.;Le projet dispose de §Y$MONEY$§W¤ sur les §Y$NEED$§W¤ nécessaires.;Projekt hat §Y$MONEY$§W¤, benötigt wird §Y$NEED$§W¤.;;;;;;;;;;;x
WAR_HAS_COMPLETE_VICTORY;Complete Victory;Victoire totale;Vollständiger Sieg;;;;;;;;;;;x
DIPLOMACY_CAN_INTERVENE;Intervene in War;Intervention dans la guerre;Kriegsintervention;;;;;;;;;;;x
DIPLOMACY_CANNOT_INTERVENE;Intervene in War\nWe cannot join this side because:;Intervention dans la guerre\nNous ne pouvons pas rejoindre pour la(les) raison(s) suivante(s) :;Kriegsintervention\nWir können dieser Seite nicht beitreten. Grund:;;;;;;;;;;;x
DIPLOMACY_OPINION_INFLUENCE;Opinion of §Y$GP$§W: §Y$OPINION$§W;Opinion de §Y$GP$§W : §Y$OPINION$§W;Meinung von §Y$GP$§W: §Y$OPINION$§W;;;;;;;;;;;x
DIPLOMACY_OPINION_INFLUENCE2;§Y$GP_ADJ$§W influence: §Y$VALUE$§W;Influence §Y$GP_ADJ$§W : §Y$VALUE$§W;§Y$GP_ADJ$§W Einfluss: §Y$VALUE$§W;;;;;;;;;;;x
DIPLOMACY_SET_PRIO_DESC;Influence represents a §YGreat Power§W's clout inside a country.;L'influence représente la puissance d'une §Ygrande nation§W dans un pays.;Einfluss repräsentiert den Einfluss einer §YGroßmacht§W in einem Land.;;;;;;;;;;;x
DIPLOMACY_PRIMARYCULTURE_DESC;The primary culture represents people who are first-class citizens in our country;La culture principale correspond aux citoyens de première classe de notre pays.;Die Primärkultur repräsentiert den Teil unserer Bevölkerung, die als Bürger erster Klasse gelten.;;;;;;;;;;;x
DIPLOMACY_ACCEPTEDCULTURE_DESC;Our accepted culture(s) are people that are tolerated in our country;Les cultures acceptées correspondent aux personnes tolérées dans notre pays.;Unsere akzeptierten Kulturen sind Volksgruppen, die in unserem Land akzeptiert werden.;;;;;;;;;;;x
PROJECT_BUILD;Build;Créer;Bauen;;;;;;;;;;;x
PROJECT_REOPEN;Reopen;Rouvrir;Wiedereröffnen;;;;;;;;;;;x
PROJECT_EXPAND;Expand;Agrandir;Ausbauen;;;;;;;;;;;x
EVTNAME22500;Stock Market Crash!;Krach boursier !;Börsencrash!;;;;;;;;;;;x
EVTDESC22500;A bleak day today for $COUNTRY$, as $CAPITAL$'s financial district reels from the shock of a burst speculation bubble. Real estate prices have been soaring for the past year and a half, and while some analysts have warned for quite some time that the prices have been artificially high due to the effects of inflationary over consumption, the matadors of the bull market have left any such warnings unheeded. In government circles, cries for increased bank and currency regulations are being heard, calling for an end to what is referred to as 'the failures of dog-eat-dog capitalism'.;"Terrible journée aujourd'hui pour $COUNTRY$ alors que le quartier financier de $CAPITAL$ a été secoué par un accès de spéculations. Les prix de l'immobilier se sont envolés depuis un an et demi et alors que plusieurs analystes préviennent, depuis quelques temps déjà, que les prix ont été artificiellement gonflés en raison des effets inflationnaire de la consommation, les matadors de la spéculation n'ont pas tenu compte de ces avertissements. Dans les cercles gouvernementaux, des voix s'élèvent pour réclamer des régulations en matière de banque et de devise et mettre fin à ce qu'elles appellent ""les échecs de jungle du capitalisme"".";Heute war ein schwarzer Tag für $COUNTRY$: Die Finanzkreise von $CAPITAL$ taumeln unter dem Schock einer geplatzten Spekulationsblase. Die Immobilienpreise sind die letzten eineinhalb Jahre in die Höhe geschossen, und obwohl einige Analytiker schon seit einiger Zeit gewarnt haben, dass die Preise aufgrund der Effekten inflationären Überkonsums seit einiger Zeit künstlich hoch getrieben wurden, hat dies die Matadore auf dem Bullenmarkt kalt gelassen. In Regierungskreisen werden Forderungen nach besseren Bank- und Währungskontrollmaßnahmen laut, und man fordert, dem Kapitalismus, bei dem jeder gegen jeden kämpft, ein Ende zu setzen.;;;;;;;;;;;x
EVTOPTA22500;Regulate! Tax! Ban! Panic!;Régulation ! Taxation ! Interdiction ! Panique !;Regulierung! Besteuern! Verbannen! Aaah - Panik!;;;;;;;;;;;x
EVTOPTB22500;Balanced government budget, deregulation and sound money.;Budget gouvernemental équilibré, dérégulation et argent sain.;Ausgewogener Staatshaushalt, Deregulierung und stimmige Geldwirtschaft.;;;;;;;;;;;x
stock_market_crash;Stock Market Crash;Krach boursier;Börsencrash;;;;;;;;;;;x
stock_market_crash_desc;Our country is feeling the effects of a stock market crash.;Notre pays ressent les effets d'un krach boursier.;Unser Land leidet unter den Auswirkungen eines Börsencrashs.;;;;;;;;;;;x
great_depression;Great Depression;Grande dépression;Große Depression;;;;;;;;;;;x
great_depression;A stock market crash in one of the Great Powers has caused a great depression, the effects of which are being felt all around the civilized world.;Le krach boursier d'une des grandes puissances a entraîné une grande dépression dont les effets se font ressentir dans tout le monde civilisé.;Ein Börsencrash in einer der Großmächte hat zu einer Großen Depression geführt, deren Auswirkungen auf der ganzen Welt gespürt werden.;;;;;;;;;;;x
EVTNAME22510;The Great Depression;La Grande Dépression;Die Große Depression;;;;;;;;;;;x
EVTDESC22510;A major crash on the $CAPITAL$ stock market has devolved into something much worse entirely, following massive bank runs triggered by plummeting saver's confidence in the banking sector. As people scramble to secure their life savings, more and more banks and credit institutions fail, triggering domino effects affecting the entire $COUNTRY_ADJ$ financial sector. The ripples from the crash soon spread to other sectors of private industry, as loans are defaulted and savings vanish seemingly into thin air. Widespread unemployment, caused by entire sectors of industry failing almost overnight, soon follow. With the intertwining of the economies of the western world, the crisis quickly spreads to other countries, and the effects of the crash now reverberate around the world, in what will be known to posterity as: The $YEAR$ Great Depression.;Un important krach de la bourse de $CAPITAL$ a dégénéré à la suite d'un affolement des banques déclenché par une perte de confiance des épargnants dans le secteur bancaire. Alors que chacun s'efforce de préserver ses économies, de plus en plus de banques et d'organismes financiers font faillite entraînant un effet de domino qui affecte tout le secteur financier de $COUNTRY_ADJ$. Les effets de ce krach n'ont pas tardé à se propager à tous les secteurs de l'industrie privée, les prêts étant suspendus et les économies se volatilisant. Une vague de chômage, causée par la faillite de secteurs entiers de l'industrie du jour au lendemain, n'a pas tardé à suivre. Compte tenu de l'imbrication des économies du monde occidental, la crise a rapidement gagné les autres pays et les effets du krach se font désormais sentir partout dans le monde au cours de cette période qui entrera dans l'histoire sous le nom de la Grande Dépression de $YEAR$.;Ein großer Crash an der Börse von $CAPITAL$ hat sich zu etwas viel Schlimmerem entwickelt: Das Vertrauen der Sparer in das Bankensystem ist erschüttert, es kommt zu massenhaften Abhebungen. Während die Bevölkerung versucht, ihre Ersparnisse zu retten, brechen immer mehr Banken und Kreditinstitute zusammen. Dies erzeugt Dominoeffekte, die den gesamten $COUNTRY_ADJ$ Finanzsektor betreffen. Die Auswirkungen des Börsencrashs weiten sich schon bald auf andere Sektoren der Privatwirtschaft aus, da Darlehen nicht mehr zurückgezahlt werden können und Ersparnisse sich förmlich in Luft auflösen. Fast über Nacht folgt weit verbreitete Arbeitslosigkeit, verursacht durch den Zusammenbruch ganzer Industriezweige. Aufgrund der Verflechtung der Wirtschaften der westlichen Welt breitet sich die Krise schnell auf andere Länder aus, und die Effekte des Börsencrashs sind nun auf der ganzen Welt zu spüren. Dies wird der Nachwelt bekannt als: Die Große Depression des Jahres $YEAR$.;;;;;;;;;;;x
EVTOPTA22510;It's only a temporary crisis, no one can be blamed;Il ne s'agit là que d'une crise temporaire et personne n'en est responsable.;Es ist doch nur einer temporäre Krise, für die man niemanden verantwortlich machen kann.;;;;;;;;;;;x
EVTNAME22520;Free Banking;Liberté bancaire;Freies Bankwesen;;;;;;;;;;;x
EVTDESC22520;As there are no laws prohibiting or regulating private banking practices in $COUNTRY$, several private institutions are issuing their own currencies. While some argue that the hard earned savings of the common man are far too important to be left to the private sector, the case is rather the opposite in one of our states, where the plethora of banking institutions available allows people the freedom of choice to save their money in banks, and thus currencies, which they actually know and trust.;En l'absence de lois interdisant ou régulant les pratiques bancaires privées de $COUNTRY$, plusieurs organismes privés ont émis leurs propres devises. Alors que certains soulignent que les économies durement gagnées du commun des mortels sont bien trop importantes pour être confiées au secteur privé, c'est plutôt le contraire dans l'un de nos États, où la pléthore d'institutions bancaires disponibles offrent aux clients la liberté de choisir d'épargner leur argent dans les banques, et donc dans des devises qu'ils connaissent et en qui ils ont confiance.;Da es in $COUNTRY$ keine Gesetze gibt, die Privatbankpraktiken verbieten oder regulieren würden, haben mehrere Privatinstitutionen damit begonnen, eigene Währungen herauszugeben. Während manche damit argumentieren, das hart verdiente Geld des einfachen Mannes sei zu wichtig, um es dem privaten Sektor zu überlassen, ist in einem unserer Staaten eher das Gegenteil der Fall: Die Fülle an Banken ermöglicht der Bevölkerung, ihr Geld bei Banken und in Währungen anzulegen, denen sie vertrauen.;;;;;;;;;;;x
EVTOPTA22520;There is always the chance that these systems will fail, and then what?;Mais il est toujours possible que ces systèmes s'écroulent, et alors ?;Aber diese Systeme könnten natürlich scheitern ... und was dann?;;;;;;;;;;x;
EVTOPTB22520;As long as they are happy, I have no objections.;Si cela leur convient, je n'y vois aucune objection.;So lange sie glücklich sind, habe ich nichts dagegen.;;;;;;;;;;;x
EVTNAME22530;Local Railway Shares;Actions des chemins de fer locaux;Eisenbahnaktien;;;;;;;;;;;x
EVTDESC22530;A newly formed railway company in one of our states has issued shares in the company to help finance the burgeoning firm, and are now seeking buyers and investors in the state. The CEO of the company has approached local politicians, asking them if they could, perhaps, lend a bit of a hand in the marketing of these shares to the general public, arguing that an extension of the railway networks in the state can only be beneficial and should be promoted. Some feel that this might infringe on the principles of official neutrality with regards to private ventures, while other see only opportunities.;Une nouvelle compagnie de chemin de fer de l'un de nos États a émis des actions afin de financer son développement naissant et recherche des acheteurs et investisseurs dans l'État. Le directeur de la compagnie a contacté des politiciens locaux pour leur demander s'ils pouvaient l'aider à commercialiser ces actions, soulignant le fait que le développement du réseau ferroviaire de l'État ne pouvait être que bénéfique et devait être favorisé. Selon certains, cela va à l'encontre des principes de neutralité relatifs aux entreprises prisées, alors que d'autres y voient de belles opportunités.;Eine neue Eisenbahnfirma hat in einem unserer Staaten Firmenaktien zum Verkauf angeboten, um die Finanzierung der aufstrebenden Firma zu unterstützen. Nun suchen sie in dem Staat nach Käufern und Investoren. Der Geschäftsführer der Firma hat sich an lokale Politiker gewandt und sie gebeten, bei der Vermarktung der Aktien an die allgemeine Öffentlichkeit zu helfen. Er argumentierte damit, der Ausbau des Schienennetzes in dem Staat könne nur positive Folgen haben und solle demnach gefördert werden. Manche meine, dies könnte die Prinzipien der staatlichen Neutralität in Bezug auf Privatunternehmungen verletzen, andere sehen hier nur günstige Gelegenheiten.;;;;;;;;;;;x
